dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,comments_disabled,urls/1,urls/2,video_view_count,tags/30,urls/3,urls/4,urls/5,urls/6
809,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/3c61c68258221516e0da3be26253bdc0/5C6B624D/t51.2885-15/e35/44724249_206897063537382_901780410699408646_n.jpg,9,9,"Buenos días 🚲 
#nofilter",1,1910159826957905862,false,"{""street_address"": ""Avenida Mare Nostrum, 48"", ""zip_code"": ""46120"", ""city_name"": ""Alboraya"", ""region_name"": """", ""country_code"": ""ES"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,8137,Playa de La Patacona,playa-de-la-patacona,6247773487,BqCQD3-DC_G,nofilter,,,,,,1541928817,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/bce1d913ee6f5b0ec828bc20b5b6dd05/5C839681/t51.2885-15/e35/c135.0.809.809/s150x150/44724249_206897063537382_901780410699408646_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b7d611ca9293993e8874d5bac2c33f04/5C665934/t51.2885-15/e35/c135.0.809.809/s240x240/44724249_206897063537382_901780410699408646_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/366d37de8ff1574069b33f6af7624adf/5C67E28C/t51.2885-15/e35/c135.0.809.809/s320x320/44724249_206897063537382_901780410699408646_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8a59897f6b0b7a96f1a2180bfb9281f6/5C8786D0/t51.2885-15/e35/c135.0.809.809/s480x480/44724249_206897063537382_901780410699408646_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d2cc3ea56dbe1643e6f8f5fcd2221486/5C78E137/t51.2885-15/sh0.08/e35/c135.0.809.809/s640x640/44724249_206897063537382_901780410699408646_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d2cc3ea56dbe1643e6f8f5fcd2221486/5C78E137/t51.2885-15/sh0.08/e35/c135.0.809.809/s640x640/44724249_206897063537382_901780410699408646_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3c61c68258221516e0da3be26253bdc0/5C6B624D/t51.2885-15/e35/44724249_206897063537382_901780410699408646_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,
566,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/f17bc8ea9801d597e3f0779c89cbe020/5C826868/t51.2885-15/e35/44603044_252127775461666_6823107092833865392_n.jpg,313,313,"Praia 🏖 
Um click Certo 📸 .
.
.
.
.
.
.
.
.
 #ilhabelasp #dialindo #landscape #paradise #paisagem #natureza #photography #fotografia #l4l  #sunset  #mar  #insta_capture #l4like #instafoto  #instaphoto #nature_perfection #naturezaperfeita #ceu  #paisagemlinda  #great_captures_brasil #ig_brasil_ #amofotografar #ig_brazil_ #praia  #amazing #landcape_captures  #likesforlikesback #like4like #instagram  #likes4likes",22,1909756550098882052,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Ilhabela, Sao Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,215525965,"Ilhabela, Sao Paulo, Brazil",ilhabela-sao-paulo-brazil,311563952,BqA0XbIHo4E,instagram,ilhabelasp,paisagemlinda,ig_brazil_,landscape,likes4likes,1541880743,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5e70fecf4a7eaf79603e6de78c6a570c/5C808FB7/t51.2885-15/e35/c257.0.566.566/s150x150/44603044_252127775461666_6823107092833865392_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d777458ff7dcac3283cdd25f17677a9/5C65C0FD/t51.2885-15/e35/c257.0.566.566/s240x240/44603044_252127775461666_6823107092833865392_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/fbb0192e1a00be5d48205364fa597067/5C7ACB47/t51.2885-15/e35/c257.0.566.566/s320x320/44603044_252127775461666_6823107092833865392_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7b7c90006c76f1fd73e0dc12fa70343f/5C713B1D/t51.2885-15/e35/c257.0.566.566/s480x480/44603044_252127775461666_6823107092833865392_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b0634da500d6caae85139bc0afaa9f7f/5C6916C7/t51.2885-15/e35/c257.0.566.566/44603044_252127775461666_6823107092833865392_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b0634da500d6caae85139bc0afaa9f7f/5C6916C7/t51.2885-15/e35/c257.0.566.566/44603044_252127775461666_6823107092833865392_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f17bc8ea9801d597e3f0779c89cbe020/5C826868/t51.2885-15/e35/44603044_252127775461666_6823107092833865392_n.jpg,,instafoto,dialindo,likesforlikesback,ig_brasil_,amazing,landcape_captures,paradise,sunset,l4l,natureza,mar,amofotografar,photography,praia,ceu,fotografia,instaphoto,l4like,paisagem,insta_capture,naturezaperfeita,great_captures_brasil,nature_perfection,like4like,false,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/08cab01baaa7483aab18103206440a44/5C6D40E6/t51.2885-15/e35/44659457_127271448262057_7894807151483586199_n.jpg,23,23,#mirante #regiaodoslagos #mar #ocean #alto #praiagrande #travel #nuvem,1,1909687852407394460,false,"{""street_address"": ""Praia Grande - Arraial do Cabo"", ""zip_code"": ""28930-000"", ""city_name"": ""Arraial do Cabo"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,431346663902994,Praia Grande - Arraial do Cabo,praia-grande-arraial-do-cabo,213696992,BqAkvvanxCc,alto,mirante,nuvem,praiagrande,travel,ocean,1541872553,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d6443a23323d9c8853e1db31e4b71296/5C7148A9/t51.2885-15/e35/c135.0.810.810/s150x150/44659457_127271448262057_7894807151483586199_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/501e98f29f3dd963960a290f6456f01f/5C7699E3/t51.2885-15/e35/c135.0.810.810/s240x240/44659457_127271448262057_7894807151483586199_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/eb617dc4a81e4b0ad303c132a2f52940/5C681359/t51.2885-15/e35/c135.0.810.810/s320x320/44659457_127271448262057_7894807151483586199_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7d111335dc3ef109f9ddbb29fe215015/5C692903/t51.2885-15/e35/c135.0.810.810/s480x480/44659457_127271448262057_7894807151483586199_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/70208d5700534d488add8983edb1a225/5C72B3A3/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44659457_127271448262057_7894807151483586199_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/70208d5700534d488add8983edb1a225/5C72B3A3/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44659457_127271448262057_7894807151483586199_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/08cab01baaa7483aab18103206440a44/5C6D40E6/t51.2885-15/e35/44659457_127271448262057_7894807151483586199_n.jpg,,regiaodoslagos,mar,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/80976237262af3ee484bef5541bf2263/5C8A7902/t51.2885-15/e35/44323369_116868845904955_8671871485861376773_n.jpg,30,30,#regiaodoslagos #viagens #travel #fotografia #arraialdocabo #natureza #mar #ocean,0,1909685500334043192,false,"{""street_address"": ""Pontal do Atalaia - Arraial do Cabo"", ""zip_code"": ""28930-000"", ""city_name"": ""Arraial do Cabo"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,167666837310738,Pontal do Atalaia - Arraial do Cabo,pontal-do-atalaia-arraial-do-cabo,213696992,BqAkNg4H_A4,natureza,mar,travel,viagens,ocean,regiaodoslagos,1541872273,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/febfaa4ca7c1bee096ad94790a4d9826/5C748C40/t51.2885-15/e35/s150x150/44323369_116868845904955_8671871485861376773_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0b3be411b17058e47bd6ab132b1b85d/5C6DA50A/t51.2885-15/e35/s240x240/44323369_116868845904955_8671871485861376773_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/2f17ba79b6a6e53a22d4a5d410b6027c/5C6767B0/t51.2885-15/e35/s320x320/44323369_116868845904955_8671871485861376773_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/23e41b7a953a0299b6b84e94cd579685/5C8886EA/t51.2885-15/e35/s480x480/44323369_116868845904955_8671871485861376773_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/549d5a4281707bc3f30ef102c8699eb8/5C677FE7/t51.2885-15/sh0.08/e35/s640x640/44323369_116868845904955_8671871485861376773_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/549d5a4281707bc3f30ef102c8699eb8/5C677FE7/t51.2885-15/sh0.08/e35/s640x640/44323369_116868845904955_8671871485861376773_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/80976237262af3ee484bef5541bf2263/5C8A7902/t51.2885-15/e35/44323369_116868845904955_8671871485861376773_n.jpg,,fotografia,arraialdocabo,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a30cbe5be226c712f8df268f2c02c46/5C646967/t51.2885-15/e35/44616337_439820300178632_8438446547319634216_n.jpg,112,112,#🇵🇹 #ocean #atlantic #atlantico #lisbon #lisboa #almada #costa #praia #beach #blue #sky #mar #mare #meer #see #water #colors #nature #portugal #sunny #cloud #travel #vacation #photography #pic #photo #photoblogger,10,1909546544392880656,false,,,,,,8923990455,BqAEncEnMIQ,portugal,photo,pic,colors,lisbon,lisboa,1541855708,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0390c504d2a1000ec892785ff498ce0b/5C749625/t51.2885-15/e35/s150x150/44616337_439820300178632_8438446547319634216_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/800faf01bd733d114911979bfb8541ae/5C8A4E6F/t51.2885-15/e35/s240x240/44616337_439820300178632_8438446547319634216_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/424a98faf264ba45f6563fea0cbdf33b/5C6D60D5/t51.2885-15/e35/s320x320/44616337_439820300178632_8438446547319634216_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/62d42bfc23b5f6cbc2668d6ba6c56044/5C6BE98F/t51.2885-15/e35/s480x480/44616337_439820300178632_8438446547319634216_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a30cbe5be226c712f8df268f2c02c46/5C646967/t51.2885-15/e35/44616337_439820300178632_8438446547319634216_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a30cbe5be226c712f8df268f2c02c46/5C646967/t51.2885-15/e35/44616337_439820300178632_8438446547319634216_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5a30cbe5be226c712f8df268f2c02c46/5C646967/t51.2885-15/e35/44616337_439820300178632_8438446547319634216_n.jpg,,cloud,blue,mare,travel,sky,vacation,almada,beach,mar,photoblogger,nature,photography,sunny,praia,atlantic,water,costa,see,ocean,atlantico,meer,,,,false,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bd978b6e5718803d5be6a5d657d0c9e/5C6FDB87/t51.2885-15/e35/44436545_2188483078140772_8377200363287300964_n.jpg,653,653,"Entre el cielo y el suelo ☀️
.
.
.
#cadiz #cadizfornia #zaharadelosatunes #tarifa #mar #sea #sky #heaven #cielo #playa #beach #paraiso #paradise #gay #gayhot #gayboy #gaymadrid #gayspain #gayguy #gayman #gaylove #gaypride #instagay #gaypic #gaylove #gaymale #gaycute #gaydude #gayfit",14,1906907048803365566,false,"{""street_address"": """", ""zip_code"": ""11393"", ""city_name"": ""Zahara de los Atunes"", ""region_name"": """", ""country_code"": ""ES"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,4426072,Zahara de los Atunes,zahara-de-los-atunes,1434690703,Bp2sduPnPK-,gayspain,gaypride,sea,gaypic,beach,cielo,1541541056,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ea022412b5d96d87193ec15f341fc90/5C8760B8/t51.2885-15/e35/s150x150/44436545_2188483078140772_8377200363287300964_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/af62f534a987229bee2e3f61b6da1c53/5C6CACBE/t51.2885-15/e35/s240x240/44436545_2188483078140772_8377200363287300964_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7621a105ba8c31ce801d0bf80e656662/5C82C3C0/t51.2885-15/e35/s320x320/44436545_2188483078140772_8377200363287300964_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8fe749e02846aec95ee43d25fb5d845e/5C69F187/t51.2885-15/e35/s480x480/44436545_2188483078140772_8377200363287300964_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f3734ec02ac88c27d6e3d660751e58b7/5C8A613D/t51.2885-15/sh0.08/e35/s640x640/44436545_2188483078140772_8377200363287300964_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f3734ec02ac88c27d6e3d660751e58b7/5C8A613D/t51.2885-15/sh0.08/e35/s640x640/44436545_2188483078140772_8377200363287300964_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bd978b6e5718803d5be6a5d657d0c9e/5C6FDB87/t51.2885-15/e35/44436545_2188483078140772_8377200363287300964_n.jpg,,instagay,sky,cadizfornia,playa,paradise,gayhot,mar,gayfit,gay,gayboy,gaymale,gaydude,gaylove,paraiso,gaycute,gayguy,tarifa,heaven,cadiz,zaharadelosatunes,gaymadrid,gayman,,,false,,,,,,,,
688,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/cce3b8ca3e92770613741b001817a206/5C6D09EB/t51.2885-15/e35/44195530_352539452162878_345017912970512981_n.jpg,174,174,"Coleccionando atardeceres. 
#fotografiando .
.
.
.
.
.
. .
.
.
.
.
.
#photographer #fotos #fotografiando #fotografa #photo #photos #sueños #viajes  #amor #nubes #cielo #sky #dreams  #sol #canon  #vida #naturaleza #nature #playa #isla #mar #arena #sol #follow #followforfollowback #like #followers #like4likes #vintage #tumblr #atardecer",4,1898227973027347012,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Santa Marta, Magdalena"", ""region_name"": """", ""country_code"": ""CO"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,220059724,"Santa Marta, Magdalena",santa-marta-magdalena,1713670514,BpX3EjDATpE,photo,canon,sol,tumblr,followforfollowback,follow,1540506429,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3aa4ad1bbdae2284a327e175ead48954/5C71CD05/t51.2885-15/e35/c196.0.688.688/s150x150/44195530_352539452162878_345017912970512981_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a9b4e0168f60c21882b1797db82d0522/5C7D6AB0/t51.2885-15/e35/c196.0.688.688/s240x240/44195530_352539452162878_345017912970512981_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/019c634571a982df3d728927f89b9903/5C8A8508/t51.2885-15/e35/c196.0.688.688/s320x320/44195530_352539452162878_345017912970512981_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2a8d6f96bffd18945dc5da04c276846b/5C755654/t51.2885-15/e35/c196.0.688.688/s480x480/44195530_352539452162878_345017912970512981_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4aac81c8bac28e9edead3fc42129c24/5C6BA3B3/t51.2885-15/sh0.08/e35/c196.0.688.688/s640x640/44195530_352539452162878_345017912970512981_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4aac81c8bac28e9edead3fc42129c24/5C6BA3B3/t51.2885-15/sh0.08/e35/c196.0.688.688/s640x640/44195530_352539452162878_345017912970512981_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cce3b8ca3e92770613741b001817a206/5C6D09EB/t51.2885-15/e35/44195530_352539452162878_345017912970512981_n.jpg,,nubes,cielo,fotos,photographer,vida,sky,like4likes,followers,playa,isla,mar,nature,fotografiando,photos,fotografa,viajes,dreams,arena,like,atardecer,naturaleza,vintage,amor,sueños,false,,,,,,,,
879,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c5d961e74382b5e8ffd6f78f7f3b96d/5C754582/t51.2885-15/e35/43390352_1159732230844385_3762601419294347064_n.jpg,1139,1139,"Tenebris

#sea #summer #italy #beach #travelling #travel #blackandwhite #photography #viaje #style #holiday #holidays #italian #mar #italianstyle #italianboy #instagram #instagood #vintage #manstyle #menstyle #viajar #viajando #vacaciones #instatravel",81,1895221863795533299,false,,,,,,6535084863,BpNLj5qFiXz,summer,instagram,blackandwhite,viajando,sea,vacaciones,1540148073,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f82ad88562ef497de24e19a5cb76955c/5C68DA1D/t51.2885-15/e35/c100.0.879.879/s150x150/43390352_1159732230844385_3762601419294347064_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4bcafddf89507db0575f83e58d390206/5C77CE1B/t51.2885-15/e35/c100.0.879.879/s240x240/43390352_1159732230844385_3762601419294347064_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ee53ad98f4007fb8910a771a6d0395b7/5C6EC665/t51.2885-15/e35/c100.0.879.879/s320x320/43390352_1159732230844385_3762601419294347064_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a8e6b360d784165b9261bd6b65ad9008/5C77E622/t51.2885-15/e35/c100.0.879.879/s480x480/43390352_1159732230844385_3762601419294347064_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ff26d281de10e11b06ff7a99fdf8af2a/5C86EB29/t51.2885-15/sh0.08/e35/c100.0.879.879/s640x640/43390352_1159732230844385_3762601419294347064_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ff26d281de10e11b06ff7a99fdf8af2a/5C86EB29/t51.2885-15/sh0.08/e35/c100.0.879.879/s640x640/43390352_1159732230844385_3762601419294347064_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c5d961e74382b5e8ffd6f78f7f3b96d/5C754582/t51.2885-15/e35/43390352_1159732230844385_3762601419294347064_n.jpg,,style,italy,vintage,travel,manstyle,menstyle,travelling,holiday,beach,mar,photography,holidays,instatravel,viaje,italianboy,italianstyle,instagood,viajar,italian,,,,,,false,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/25cfefb241fefb47b3e3ab07500805c9/5C74E254/t51.2885-15/e35/38438454_268650233863164_3812319774881349632_n.jpg,85,85,"#TBT de Palmeras🌴
. 
Con ganas de estar en este bosque, con los pies en la arena y la mirada puesta en el mar.
.
📷 Foto: De mi autoria (Unos añitos atrás)
📍Locación: Playa Medina, Estado Sucre, Venezuela.
.
#SoyCaribe #Mar #Playa #PlayaMedina #Sucre #Venezuela #Naturaleza",6,1847363514194162454,false,,,,,,401258860,BmjJ1QSj3MW,Mar,PlayaMedina,TBT,Naturaleza,Sucre,Playa,1534442913,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a870c9c2db13bd0652cb215089b27a23/5C697A16/t51.2885-15/e35/s150x150/38438454_268650233863164_3812319774881349632_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/bd6f953e575fe6bbbd547d0a89f37165/5C7CEF5C/t51.2885-15/e35/s240x240/38438454_268650233863164_3812319774881349632_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b0d68c7f231bb5446c2cdb03ccfdad3b/5C7A02E6/t51.2885-15/e35/s320x320/38438454_268650233863164_3812319774881349632_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f91d6e119a3803f98bebb70b49825176/5C7CB4BC/t51.2885-15/e35/s480x480/38438454_268650233863164_3812319774881349632_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/93500272ca8bdbbbea7b34e1b20fdc6b/5C83BBB1/t51.2885-15/sh0.08/e35/s640x640/38438454_268650233863164_3812319774881349632_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/93500272ca8bdbbbea7b34e1b20fdc6b/5C83BBB1/t51.2885-15/sh0.08/e35/s640x640/38438454_268650233863164_3812319774881349632_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/25cfefb241fefb47b3e3ab07500805c9/5C74E254/t51.2885-15/e35/38438454_268650233863164_3812319774881349632_n.jpg,,Venezuela,SoyCaribe,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ea194358be806c06ae3c80a8353b2da/5C78E714/t51.2885-15/e35/16908588_1415246751842381_6375060806886752256_n.jpg,219,219,"Beleza pura
.
#arpoador #doisirmaos #vidigal #ipanema #leblon #riodejaneiro #rj #mar #sea #tijuca #florestadatijuca #paisagem #favela #mataatlantica #brasil #brazil #brasilidade #beach #praia #pic #picture #photography #photo #gay #gayrj #gaybrasil #instapic #instagay #bossanova #carioca",4,1459463365243297045,false,"{""street_address"": ""Praia De Arpoeiras"", ""zip_code"": ""22431-050"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,413359937,Arpoador,arpoador,4049574307,BRBDjK4Bd0V,ipanema,picture,photo,pic,arpoador,sea,1488201612,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7bc6c7070284da6390d4fc70298d606b/5C6A2C2B/t51.2885-15/e35/s150x150/16908588_1415246751842381_6375060806886752256_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/40eb7a2094ab731dc9849ca56eb2a063/5C7FBC2D/t51.2885-15/e35/s240x240/16908588_1415246751842381_6375060806886752256_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/06b0af24ee2f51fac82527a57e5a0ab7/5C6C2953/t51.2885-15/e35/s320x320/16908588_1415246751842381_6375060806886752256_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e366867f780ed1790f3ada145907a6b9/5C831714/t51.2885-15/e35/s480x480/16908588_1415246751842381_6375060806886752256_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/897a8b3d4344db3b9ce65296385a5c0c/5C7117AE/t51.2885-15/sh0.08/e35/s640x640/16908588_1415246751842381_6375060806886752256_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/897a8b3d4344db3b9ce65296385a5c0c/5C7117AE/t51.2885-15/sh0.08/e35/s640x640/16908588_1415246751842381_6375060806886752256_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ea194358be806c06ae3c80a8353b2da/5C78E714/t51.2885-15/e35/16908588_1415246751842381_6375060806886752256_n.jpg,,brazil,instagay,florestadatijuca,vidigal,instapic,beach,rj,riodejaneiro,mar,gay,photography,leblon,praia,doisirmaos,gayrj,paisagem,bossanova,brasil,brasilidade,tijuca,carioca,gaybrasil,favela,mataatlantica,false,,,,,,,,
480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ec8252bd61bea79169a12ab626e528f/5C831F38/t51.2885-15/e35/42768905_313231709271605_9035342212576515280_n.jpg,6,6,#nikon #fotografia #sanclementedeltuyu  #lacosta #landscape #ph #photography #argentina #agotó #paz #milugar #atardecer  #mar #photoshoot #foto #naturaleza #paisaje,0,1910415471824505992,false,"{""street_address"": """", ""zip_code"": ""B 7105"", ""city_name"": ""San Clemente del Tuy\u00fa"", ""region_name"": """", ""country_code"": ""AR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,277993564,San Clemente del Tuyú,san-clemente-del-tuyu,647638601,BqDKL_zgoyI,lacosta,agotó,foto,mar,milugar,atardecer,1541959292,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7c6ee272f214cddbe0d66ec142bf467/5C778D7A/t51.2885-15/e35/s150x150/42768905_313231709271605_9035342212576515280_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e3581882c114faaa80347d0342897cb0/5C664D30/t51.2885-15/e35/s240x240/42768905_313231709271605_9035342212576515280_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/49d59307d561a107325e3495fefb2937/5C63688A/t51.2885-15/e35/s320x320/42768905_313231709271605_9035342212576515280_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ec8252bd61bea79169a12ab626e528f/5C831F38/t51.2885-15/e35/42768905_313231709271605_9035342212576515280_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ec8252bd61bea79169a12ab626e528f/5C831F38/t51.2885-15/e35/42768905_313231709271605_9035342212576515280_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ec8252bd61bea79169a12ab626e528f/5C831F38/t51.2885-15/e35/42768905_313231709271605_9035342212576515280_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ec8252bd61bea79169a12ab626e528f/5C831F38/t51.2885-15/e35/42768905_313231709271605_9035342212576515280_n.jpg,,photography,sanclementedeltuyu,paisaje,nikon,naturaleza,fotografia,ph,photoshoot,argentina,landscape,paz,,,,,,,,,,,,,,false,,,,,,,,
