dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,comments_disabled,tags/29,video_view_count
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/087533c641b0f71955b5b41217203472/5C69F0CD/t51.2885-15/e35/44871205_646769095720789_8970669698163619516_n.jpg,0,0,Boa noitinha. #boanoite #boanoite😘 #morena #instagirls #curitiba #brasil #brasileira #morenalinda,0,1906953694537517300,false,,7859202338,Bp23EgeBwj0,1541546616,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ab68666f081dc0293447c7c1b95a33ec/5C7A788F/t51.2885-15/e35/s150x150/44871205_646769095720789_8970669698163619516_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6f11ae2c76be61879225c5dcab1981b7/5C8539C5/t51.2885-15/e35/s240x240/44871205_646769095720789_8970669698163619516_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/36a4083cfb9aff700a57cee6190f9e3b/5C85E17F/t51.2885-15/e35/s320x320/44871205_646769095720789_8970669698163619516_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c59d49b84cfeb950c3a9329b2806554e/5C735625/t51.2885-15/e35/s480x480/44871205_646769095720789_8970669698163619516_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0a3443fb0d0b188164ae8a1206128efd/5C639528/t51.2885-15/sh0.08/e35/s640x640/44871205_646769095720789_8970669698163619516_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0a3443fb0d0b188164ae8a1206128efd/5C639528/t51.2885-15/sh0.08/e35/s640x640/44871205_646769095720789_8970669698163619516_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/087533c641b0f71955b5b41217203472/5C69F0CD/t51.2885-15/e35/44871205_646769095720789_8970669698163619516_n.jpg,,,,,,morenalinda,boanoite,brasileira,instagirls,curitiba,morena,brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/3866c58661f7c6ca79119a6c49246250/5C7C87C6/t51.2885-15/e35/44547612_190364578551432_6151609828970527427_n.jpg,0,0,"L’amicizia senza interesse è una delle cose più rare e belle della vita....La amistad sin interés es una de las cosas mas raras y bella de la vida.....#nocheperfecta #instagirls
#napoli #brasil #cuba ❤🙈 @terry.coppola.5 @vale_petri89 @larimrx",0,1906953679589874743,false,,2076921368,Bp23ESjFBw3,1541546615,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4c46a342a436e007b99c09fde8d5aac4/5C7D6484/t51.2885-15/e35/s150x150/44547612_190364578551432_6151609828970527427_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9cc05902e933ae4953122ee8201b3d59/5C722DCE/t51.2885-15/e35/s240x240/44547612_190364578551432_6151609828970527427_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/4347851e04826c6b231fb9e8a6b2d607/5C639874/t51.2885-15/e35/s320x320/44547612_190364578551432_6151609828970527427_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/dba6824f218b4c4bdb10a04aa74c6429/5C76322E/t51.2885-15/e35/s480x480/44547612_190364578551432_6151609828970527427_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/da926a06fab8dc098b004e2444c5161d/5C7C1C23/t51.2885-15/sh0.08/e35/s640x640/44547612_190364578551432_6151609828970527427_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/da926a06fab8dc098b004e2444c5161d/5C7C1C23/t51.2885-15/sh0.08/e35/s640x640/44547612_190364578551432_6151609828970527427_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3866c58661f7c6ca79119a6c49246250/5C7C87C6/t51.2885-15/e35/44547612_190364578551432_6151609828970527427_n.jpg,,,,,,nocheperfecta,instagirls,cuba,brasil,napoli,,,,,,,,,,,,,,,,,,,,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/855c638d6afedd2d7c47b5958eb8b683/5C7FD56A/t51.2885-15/e35/44542231_2204833209792070_2247959215827861689_n.jpg,,,,,,,,,false,,
816,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d19f43e0b7f582eaa919cb740b77d26/5C744CEE/t51.2885-15/e35/42684223_2153374334726241_4110132552014836660_n.jpg,1,1,"Verão chegando está na hora de garantir um body maiô nessa cor divina 😍 #look #estilo
#instafashion
#tendencia
#fashionista
#roupas #moda #fashion #roupasfemininas #lojavirtual #estilo #modafemina#looks #top  #roupa #modinha #tendencia #roupa #style #marcas #compras #brasil #roupabonita #Buzios #summer #CaboFrio #Arraial #lookdediva #lacração #preçobaixo",0,1906953674884641255,false,,6476434231,Bp23EOKn_Hn,1541546614,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/dc914bb3f87a15255723cdda1fd6d1b9/5C6501FA/t51.2885-15/e35/c0.32.720.720/s150x150/42684223_2153374334726241_4110132552014836660_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/32cbeea30f9432c922e725ca3b233c81/5C8096FC/t51.2885-15/e35/c0.32.720.720/s240x240/42684223_2153374334726241_4110132552014836660_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/957927530e45b55ee9d47549cecc0388/5C712782/t51.2885-15/e35/c0.32.720.720/s320x320/42684223_2153374334726241_4110132552014836660_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/67bc368f3a708ef762a14b8e11696463/5C6DF9C5/t51.2885-15/e35/c0.32.720.720/s480x480/42684223_2153374334726241_4110132552014836660_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a83fa1eb1604b30c0aed3e386e044314/5C80AFAC/t51.2885-15/sh0.08/e35/c0.32.720.720/s640x640/42684223_2153374334726241_4110132552014836660_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a83fa1eb1604b30c0aed3e386e044314/5C80AFAC/t51.2885-15/sh0.08/e35/c0.32.720.720/s640x640/42684223_2153374334726241_4110132552014836660_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d19f43e0b7f582eaa919cb740b77d26/5C744CEE/t51.2885-15/e35/42684223_2153374334726241_4110132552014836660_n.jpg,,,,,,summer,fashion,fashionista,estilo,looks,roupa,Arraial,style,top,marcas,roupabonita,Buzios,lacração,lojavirtual,modinha,lookdediva,roupasfemininas,CaboFrio,look,brasil,roupas,compras,moda,modafemina,tendencia,preçobaixo,instafashion,,,,,,,,,,,,false,,
600,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e41ec6c2fddd4ff4f6928884b57c593a/5C820AEA/t51.2885-15/e35/44439655_280113629294906_7795274215146249484_n.jpg,0,0,"Search: 😍😍 dress 😍😍
😎DISCONT CODE: Thanks 15%OFF🎉
SHOP ON THE LINK IN👆 
#dress #fashion #girls #girlstyle #girlswear #fitfam #fitgirl #fitness #womanstyle #womanfashion #autumn #Miami #losangeles #unitedkingdom #fashionblogger  #style #photooftheday #outfitoftheday #lifestyle #instamood #canada #newyork #pink #brasil #shopping #australia #vacationmode #wiwt",0,1906953673256517212,false,,8453324222,Bp23EMplL5c,1541546614,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/bed8b1de0dae8b262ba428f6520a0bd9/5C6E02A8/t51.2885-15/e35/c0.45.360.360/s150x150/44439655_280113629294906_7795274215146249484_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1846c4597457e18b16ff0bdf9547b76e/5C882FE2/t51.2885-15/e35/c0.45.360.360/s240x240/44439655_280113629294906_7795274215146249484_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b8a1fbde1af218e2368d3bce9b10e96b/5C659058/t51.2885-15/e35/c0.45.360.360/s320x320/44439655_280113629294906_7795274215146249484_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4731accc681d5d8cfd11b949e0b99c50/5C656DDB/t51.2885-15/e35/c0.45.360.360/44439655_280113629294906_7795274215146249484_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4731accc681d5d8cfd11b949e0b99c50/5C656DDB/t51.2885-15/e35/c0.45.360.360/44439655_280113629294906_7795274215146249484_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4731accc681d5d8cfd11b949e0b99c50/5C656DDB/t51.2885-15/e35/c0.45.360.360/44439655_280113629294906_7795274215146249484_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e41ec6c2fddd4ff4f6928884b57c593a/5C820AEA/t51.2885-15/e35/44439655_280113629294906_7795274215146249484_n.jpg,,,,,,womanfashion,fashion,fitfam,wiwt,autumn,australia,Miami,dress,girlswear,unitedkingdom,canada,style,outfitoftheday,girls,fitgirl,vacationmode,photooftheday,pink,losangeles,shopping,newyork,girlstyle,lifestyle,brasil,womanstyle,fitness,fashionblogger,instamood,,,,,,,,,,,false,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/3b4eb297092afbf2ab772528b66e0f6f/5C653121/t51.2885-15/e35/43985341_277323262989933_6746007866631293201_n.jpg,0,0,"I've been thinkin' bout you, do you think about me still?
Do ya, do ya?""
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#archimasters #igf_archidesign #architecturestyles #architecturephotography #ig_captures_architectura #buildinglover_gf #arquitecturamx #archilovers #brasil  #communityfirst #travel #TLPicks #TLP #solotravelers #wanderer #wanderlust #TravelBug #SoloTravelDiaries #hoscos #saopaulo #love #heartbroken",0,1906953667852904747,false,,9741523,Bp23EHngCkr,1541546613,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d4ce561a2b6079e60d516f0f75417d8f/5C68A863/t51.2885-15/e35/s150x150/43985341_277323262989933_6746007866631293201_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f434f9d2ae03e461e4ba0f7a70ec7783/5C7A5A29/t51.2885-15/e35/s240x240/43985341_277323262989933_6746007866631293201_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d79c58ed03027c1a84a804a701c65eb4/5C69EE93/t51.2885-15/e35/s320x320/43985341_277323262989933_6746007866631293201_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/57d52f9ca6d70d09f17f08d4404e3f04/5C66B4C9/t51.2885-15/e35/s480x480/43985341_277323262989933_6746007866631293201_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae159b3bbb518e54f457c71c88059b31/5C7AE0C4/t51.2885-15/sh0.08/e35/s640x640/43985341_277323262989933_6746007866631293201_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae159b3bbb518e54f457c71c88059b31/5C7AE0C4/t51.2885-15/sh0.08/e35/s640x640/43985341_277323262989933_6746007866631293201_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3b4eb297092afbf2ab772528b66e0f6f/5C653121/t51.2885-15/e35/43985341_277323262989933_6746007866631293201_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213163910,"São Paulo, Brazil",sao-paulo-brazil,love,SoloTravelDiaries,TLPicks,wanderlust,wanderer,arquitecturamx,architecturephotography,travel,ig_captures_architectura,hoscos,archilovers,TLP,communityfirst,igf_archidesign,brasil,architecturestyles,archimasters,saopaulo,heartbroken,buildinglover_gf,TravelBug,solotravelers,,,,,,,,,,,,,,,,,false,,
1036,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/18367975a2985b63151dcb06bc537fdc/5C7A4B04/t51.2885-15/e35/s1080x1080/43913496_2149865155032102_6889141579833215879_n.jpg,0,0,"🔜¡wVuelven los Súper Combos en este inició de mes 😎😎😎
🔜Tennis $120.000
🔜Camiseta 2x$80.000
❌COMBO $150.000 ❌
WhatsApp 3016149257 - 3024395275 🚛Envíos a Toda Colombia desde Barranquilla  #playa #mar #sun #summer #pantalonetadebaño #piscina #beach #barranquilla #cartagena #santamarta #sanandres #beachwear #cali #medellin #bogota #monteria #sincelejo #valledupar #cucuta  #bucaramanga #mexico #brasil #venezuela #ecuador #beachwear  #tshirt #camisetas #promociones #colombia  #outfitoftheday #love",0,1906953665990861742,false,,5880010200,Bp23EF4g6Ou,1541546613,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cb36cb34498b27a73173607791de0858/5C7DDB0C/t51.2885-15/e35/c26.0.1228.1228/s150x150/43913496_2149865155032102_6889141579833215879_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa09a2dff62972fc4c94df2fe2f0fe86/5C82750A/t51.2885-15/e35/c26.0.1228.1228/s240x240/43913496_2149865155032102_6889141579833215879_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5e7d9e34565dff3fe5dda2a19da237be/5C78D074/t51.2885-15/e35/c26.0.1228.1228/s320x320/43913496_2149865155032102_6889141579833215879_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ff9eec6cdaf40cdbee2fd9cf3e25fa1b/5C7DD233/t51.2885-15/e35/c26.0.1228.1228/s480x480/43913496_2149865155032102_6889141579833215879_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf98c8232ac7a339a0ab9a996fbe25c5/5C892E4B/t51.2885-15/sh0.08/e35/c26.0.1228.1228/s640x640/43913496_2149865155032102_6889141579833215879_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf98c8232ac7a339a0ab9a996fbe25c5/5C892E4B/t51.2885-15/sh0.08/e35/c26.0.1228.1228/s640x640/43913496_2149865155032102_6889141579833215879_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/18367975a2985b63151dcb06bc537fdc/5C7A4B04/t51.2885-15/e35/s1080x1080/43913496_2149865155032102_6889141579833215879_n.jpg,,,,,,summer,cucuta,love,mexico,bogota,tshirt,colombia,sanandres,piscina,cartagena,outfitoftheday,sun,sincelejo,cali,playa,beach,ecuador,mar,pantalonetadebaño,bucaramanga,barranquilla,valledupar,brasil,medellin,venezuela,beachwear,camisetas,promociones,santamarta,,,,,,,,,,false,monteria,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7d75d117cdc2a3135700886a09837fe/5C693925/t51.2885-15/e35/44738831_1771990976244565_2529900810783518176_n.jpg,0,0,"A Lola, nossa parceira, sempre na porta. Kkkk 🏡 🐶 💗
.
.
.
.
.
#nossolar444 #nossolar #terçafeira #dog #cachorro #lola #insta #instamigas #instavizinhas #blogueiras #blogueiradolar #brasil #riograndedosul #animais #nossacasa #amorpelolar #rotina #gratidao #vizinhas",0,1906953647393348897,false,,7363176283,Bp23D0kBB0h,1541546611,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/dba519b58baac687351e3258ac6de30e/5C6FA02A/t51.2885-15/e35/c0.135.1080.1080/s150x150/44738831_1771990976244565_2529900810783518176_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/03d115748f4e556233186b5313df2800/5C87672C/t51.2885-15/e35/c0.135.1080.1080/s240x240/44738831_1771990976244565_2529900810783518176_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5e51c8efb1f71918628ba17a2626ce4b/5C873552/t51.2885-15/e35/c0.135.1080.1080/s320x320/44738831_1771990976244565_2529900810783518176_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a2ad085f01a966dd8cd950055ecf4a5b/5C655715/t51.2885-15/e35/c0.135.1080.1080/s480x480/44738831_1771990976244565_2529900810783518176_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/dee069105fb7d657cca994bb427f6e22/5C785FBD/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44738831_1771990976244565_2529900810783518176_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dee069105fb7d657cca994bb427f6e22/5C785FBD/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44738831_1771990976244565_2529900810783518176_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7d75d117cdc2a3135700886a09837fe/5C693925/t51.2885-15/e35/44738831_1771990976244565_2529900810783518176_n.jpg,,,,,,lola,gratidao,brasil,nossacasa,instamigas,terçafeira,animais,dog,vizinhas,nossolar,rotina,insta,blogueiradolar,riograndedosul,blogueiras,nossolar444,amorpelolar,instavizinhas,cachorro,,,,,,,,,,,,,,,,,,,,false,,
844,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/16502e7e7eb460f0abbda0eaef0448ad/5C7B7BD3/t51.2885-15/e35/43613399_1055490917946357_7905096671682673122_n.jpg,0,0,"❤
✔
#nailart #naildesigner #nails #adesivosartesanais #unhas #unhasdasemana #nailsfashion #love #unhasdecoradas #desenhosamaolivre #feitascomamor #micropintura #arte #amor #instanails #lovenails #amoquefaço #luxo #muitoamorenvolvido #nailslove #inlove #unhascriativas #viciadasemvidrinhos #brasil #beautiful #instagood #pretty #summer #dreams #instaunhas",0,1906953626925345729,false,,4235326489,Bp23DhgByvB,1541546608,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b2cc529819689e6f81bf7e672c5f136/5C646AC5/t51.2885-15/e35/c118.0.844.844/s150x150/43613399_1055490917946357_7905096671682673122_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/98faeec24495c6c7e38dd13cc0e142eb/5C6A84C3/t51.2885-15/e35/c118.0.844.844/s240x240/43613399_1055490917946357_7905096671682673122_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5539c8cfcf2fc5ea3c35d0ed3066b577/5C764FBD/t51.2885-15/e35/c118.0.844.844/s320x320/43613399_1055490917946357_7905096671682673122_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d7b62acca4b1665c36573b4b655e88f/5C7160FA/t51.2885-15/e35/c118.0.844.844/s480x480/43613399_1055490917946357_7905096671682673122_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f66ac87625a40c016676de4c59c2f62/5C75DEF1/t51.2885-15/sh0.08/e35/c118.0.844.844/s640x640/43613399_1055490917946357_7905096671682673122_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f66ac87625a40c016676de4c59c2f62/5C75DEF1/t51.2885-15/sh0.08/e35/c118.0.844.844/s640x640/43613399_1055490917946357_7905096671682673122_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/16502e7e7eb460f0abbda0eaef0448ad/5C7B7BD3/t51.2885-15/e35/43613399_1055490917946357_7905096671682673122_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": ""Minas Gerais"", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": true, ""exact_country_match"": false}",true,238464018,Minas Gerais,minas-gerais,beautiful,summer,love,unhas,amoquefaço,muitoamorenvolvido,naildesigner,instanails,unhasdasemana,instaunhas,desenhosamaolivre,viciadasemvidrinhos,arte,pretty,unhasdecoradas,adesivosartesanais,unhascriativas,micropintura,lovenails,nails,feitascomamor,nailart,dreams,nailsfashion,brasil,instagood,amor,nailslove,luxo,,,,,,,,,,false,inlove,
720,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/6e9c8b9dac34a6ce2798f66f4a56b9d7/5C86EBFC/t51.2885-15/e35/44392038_337548240311945_1829660423417116423_n.jpg,0,0,yo estoy enamorada de esta foto 😍😍 || #jamesrodriguez #jamesrodriguez11 #jamesrodriguez10 #fcbayern #miasanmia #colombia #jamesito #psg #jr10 #barcelona #brasil #cr7 #cuadrado #madridista #messi #argentina,0,1906953617991012005,false,,8238334549,Bp23DZLgA6l,1541546607,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5762403f6e144d9ec3f77cbdd5c3325c/5C895729/t51.2885-15/e35/c180.0.720.720/s150x150/44392038_337548240311945_1829660423417116423_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/40935d6e02b902bcb652f5dae12fb46c/5C723663/t51.2885-15/e35/c180.0.720.720/s240x240/44392038_337548240311945_1829660423417116423_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/acc867b5d701afa48b8dd672c019c3d1/5C7F1ED9/t51.2885-15/e35/c180.0.720.720/s320x320/44392038_337548240311945_1829660423417116423_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6a57b1dcb11688b5dcd441c1e2be4e6d/5C863583/t51.2885-15/e35/c180.0.720.720/s480x480/44392038_337548240311945_1829660423417116423_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/730a3a7db1c1945f8c6cfeb628488c5a/5C699323/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/44392038_337548240311945_1829660423417116423_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/730a3a7db1c1945f8c6cfeb628488c5a/5C699323/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/44392038_337548240311945_1829660423417116423_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6e9c8b9dac34a6ce2798f66f4a56b9d7/5C86EBFC/t51.2885-15/e35/44392038_337548240311945_1829660423417116423_n.jpg,,,,,,jamesrodriguez11,brasil,messi,jr10,psg,barcelona,miasanmia,madridista,jamesrodriguez10,jamesrodriguez,cuadrado,colombia,fcbayern,argentina,jamesito,cr7,,,,,,,,,,,,,,,,,,,,,,,false,,
764,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0237d5c49e3368e81323d9f84ecf877/5C7F0D7E/t51.2885-15/e35/43914674_2729611457056442_2075764050232143416_n.jpg,0,0,"Qual escolheriam ?
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
Publicidade 📺 @cachacasentaapua 
Ativem as notificações 🔔 ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
#militarismo#militar#exercitobrasileiro#exercito#lute#brasil#brasilacimadetudo#fuzileirosnavais#aeronautica#pm#rocam#infantaria#artilharia#sonho#usamilitary#army#tatico#policiamilitar#policial#policia#marinhadobrasil#marinha#fuzil#airsoft#airsoftbrasil#guerra#war#esa#bolsonaro2018#elesim
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
Siga os ADMS↘️
@kvra_l 
@moonchild_1998 
@jmedeiros_02 ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
Nossos parceiros↘️
@fardadadafamilia 
@policiaprotege 
@grumec_br
@1thiagosilva_",0,1906953611364084234,false,,6740726134,Bp23DTAgSoK,1541546606,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/baef6f8219d6ce54aabb0967665cf862/5C6E8CA0/t51.2885-15/e35/c0.7.720.720/s150x150/43914674_2729611457056442_2075764050232143416_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d9b5e7c6032882e77925b21b2ba0d6f/5C6AAEA6/t51.2885-15/e35/c0.7.720.720/s240x240/43914674_2729611457056442_2075764050232143416_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/9dde34e7b6a5e3e2941d33890963e772/5C63B1D8/t51.2885-15/e35/c0.7.720.720/s320x320/43914674_2729611457056442_2075764050232143416_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/9cff0932787ee6727d67b496b6fc7f6d/5C78059F/t51.2885-15/e35/c0.7.720.720/s480x480/43914674_2729611457056442_2075764050232143416_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/62ad84988c940b4b1fc0c70b55405f36/5C7F21B5/t51.2885-15/sh0.08/e35/c0.7.720.720/s640x640/43914674_2729611457056442_2075764050232143416_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/62ad84988c940b4b1fc0c70b55405f36/5C7F21B5/t51.2885-15/sh0.08/e35/c0.7.720.720/s640x640/43914674_2729611457056442_2075764050232143416_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0237d5c49e3368e81323d9f84ecf877/5C7F0D7E/t51.2885-15/e35/43914674_2729611457056442_2075764050232143416_n.jpg,,,,,,artilharia,guerra,infantaria,sonho,elesim,aeronautica,airsoftbrasil,airsoft,fuzil,tatico,marinha,brasilacimadetudo,army,exercitobrasileiro,marinhadobrasil,militarismo,esa,militar,war,pm,rocam,exercito,fuzileirosnavais,lute,bolsonaro2018,policial,brasil,policia,policiamilitar,,,,,,,,,,false,usamilitary,
