dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/10,comments_disabled,location,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,video_view_count,urls/1,urls/2,urls/3,urls/4,urls/5
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8033be72bdc1d9df3bb8cba7035a0d7a/5C6BC91E/t51.2885-15/e35/41826061_903711370017524_8174240130381982319_n.jpg,44,44,"Obrigada Senhor por tantas bênçãos alcançadas!!!
#Partiuferias
#nósmerecemos
#Deusnocomandosempre
#manulindaabordo",5,1906592477454077809,false,,,,,,1439403643,Bp1k8G2FQ9x,manulindaabordo,nósmerecemos,Partiuferias,Deusnocomandosempre,,,,,,,1541503556,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c3c0b1f342613c3d2a845d82d5633050/5C8226DA/t51.2885-15/e35/c0.96.768.768/s150x150/41826061_903711370017524_8174240130381982319_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f9163862bc04920733fa3618a21ff210/5C68CB90/t51.2885-15/e35/c0.96.768.768/s240x240/41826061_903711370017524_8174240130381982319_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/272e787a555158e4e734bcd999cfd781/5C79542A/t51.2885-15/e35/c0.96.768.768/s320x320/41826061_903711370017524_8174240130381982319_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/be74a9f48eab14bc3e7a9ae6494c9d70/5C6BDC70/t51.2885-15/e35/c0.96.768.768/s480x480/41826061_903711370017524_8174240130381982319_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5cd24100077ef625223fc1f2d4a4b722/5C71DC93/t51.2885-15/sh0.08/e35/c0.96.768.768/s640x640/41826061_903711370017524_8174240130381982319_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5cd24100077ef625223fc1f2d4a4b722/5C71DC93/t51.2885-15/sh0.08/e35/c0.96.768.768/s640x640/41826061_903711370017524_8174240130381982319_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8033be72bdc1d9df3bb8cba7035a0d7a/5C6BC91E/t51.2885-15/e35/41826061_903711370017524_8174240130381982319_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
721,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a4588923f288a0aaa5374fac51b920a6/5C819328/t51.2885-15/e35/43818068_298020297545460_3413571660166582017_n.jpg,72,72,"Sobre respirar ar puro e caminhar na sombra! 💜

Jardim Botânico do Rio e seus cantinhos encantadores!

Siga:
@antesdeirblog 
@viajantevegetariano",1,1906570182136923296,false,"{""street_address"": ""Rua Jardim Botanico"", ""zip_code"": ""20021-130"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,237051756,"Jardim Botânico, Rio de Janeiro",jardim-botanico-rio-de-janeiro,7907366089,Bp1f3qtn4Sg,,,,,,,,,,,1541500898,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0e60d6fd3a0088032c2adf914340523/5C861BC0/t51.2885-15/e35/c179.0.721.721/s150x150/43818068_298020297545460_3413571660166582017_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d112a684348e79f541c2999b74a36184/5C88B68A/t51.2885-15/e35/c179.0.721.721/s240x240/43818068_298020297545460_3413571660166582017_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/25ab1d911a0516c07f0d5c9f78330555/5C7D6530/t51.2885-15/e35/c179.0.721.721/s320x320/43818068_298020297545460_3413571660166582017_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d53fffe7e3e0d818036aff9aabff28b3/5C69E46A/t51.2885-15/e35/c179.0.721.721/s480x480/43818068_298020297545460_3413571660166582017_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed5d64dd5982fc5f1055ec27f05a9306/5C6CDBCA/t51.2885-15/sh0.08/e35/c179.0.721.721/s640x640/43818068_298020297545460_3413571660166582017_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed5d64dd5982fc5f1055ec27f05a9306/5C6CDBCA/t51.2885-15/sh0.08/e35/c179.0.721.721/s640x640/43818068_298020297545460_3413571660166582017_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a4588923f288a0aaa5374fac51b920a6/5C819328/t51.2885-15/e35/43818068_298020297545460_3413571660166582017_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c4d0f3bef61554522a3b46b14faee48a/5C7109A8/t51.2885-15/e35/41720624_280784519233451_2058472249079997960_n.jpg,66,66,#partiuferias,3,1906556256383182247,false,,,,,,7070855992,Bp1ctBWBKWn,partiuferias,,,,,,,,,,1541499238,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/37325211fdd11f6e340842150c475e81/5C8A94C9/t51.2885-15/e35/c0.64.1080.1080/s150x150/41720624_280784519233451_2058472249079997960_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/536bd8d2bd12b826c0c8cec4a327f8a7/5C67FB83/t51.2885-15/e35/c0.64.1080.1080/s240x240/41720624_280784519233451_2058472249079997960_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/177e7d854f1b3c01a477e749eb3a3afc/5C7FE839/t51.2885-15/e35/c0.64.1080.1080/s320x320/41720624_280784519233451_2058472249079997960_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7cf95f45dd820fcd7da6734995d71364/5C640E63/t51.2885-15/e35/c0.64.1080.1080/s480x480/41720624_280784519233451_2058472249079997960_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c0b3f6b0722857ebcde12e2db8840a7/5C688EA1/t51.2885-15/sh0.08/e35/c0.64.1080.1080/s640x640/41720624_280784519233451_2058472249079997960_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7c0b3f6b0722857ebcde12e2db8840a7/5C688EA1/t51.2885-15/sh0.08/e35/c0.64.1080.1080/s640x640/41720624_280784519233451_2058472249079997960_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c4d0f3bef61554522a3b46b14faee48a/5C7109A8/t51.2885-15/e35/41720624_280784519233451_2058472249079997960_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b15c59afe0e2f40685cfda32f9159fa9/5C67CCF7/t51.2885-15/e35/43368256_329531514492058_6100828160026404626_n.jpg,26,90,#aluguetemporada #aluguecasanadisney #casanadisney #casaorlando #casadeferias #orlando #partiuviajar #partiuferias #partiubrasil #boraviajar,1,1906338838957975946,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": """", ""region_name"": """", ""country_code"": """", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,236752538,"Orlando, Florida, Estados Unidos",orlando-florida-estados-unidos,4089258482,Bp0rRLlnumK,casaorlando,partiubrasil,aluguetemporada,orlando,casanadisney,casadeferias,partiuviajar,boraviajar,aluguecasanadisney,partiuferias,1541473320,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9d47d65c0f6e9f532ec178d2348dcf84/5C6582AF/t51.2885-15/e35/c0.135.1080.1080/s150x150/43368256_329531514492058_6100828160026404626_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/56ccbf3e929367fe5129751d3392789a/5C8575E5/t51.2885-15/e35/c0.135.1080.1080/s240x240/43368256_329531514492058_6100828160026404626_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/fc27bf14b93a5d299b79b3d6b92fee61/5C7B7A5F/t51.2885-15/e35/c0.135.1080.1080/s320x320/43368256_329531514492058_6100828160026404626_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/702339f6983d9ee1183dee896176047e/5C880B05/t51.2885-15/e35/c0.135.1080.1080/s480x480/43368256_329531514492058_6100828160026404626_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/5108bd6a8eb3ad2916131f9b6d2f4467/5C776CB4/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43368256_329531514492058_6100828160026404626_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5108bd6a8eb3ad2916131f9b6d2f4467/5C776CB4/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43368256_329531514492058_6100828160026404626_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b15c59afe0e2f40685cfda32f9159fa9/5C67CCF7/t51.2885-15/e35/43368256_329531514492058_6100828160026404626_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/df67e964006761cb1e82b5a277a473d6/5C876C3A/t51.2885-15/e35/42770847_325908171338232_6050034378417406683_n.jpg,42,42,"Um feriado mal termina já sonhamos com outro né??? E pensando nisso, lembrei de um feriado há mais de 5 anos que foi delicioso de viver... Porto de Galinhas. Se o verão chega, essa é uma oportunidade de conhecer essa vila bem organizada localizada no município de Ipojuca/PE. 60km de Recife, Esse paraíso oferece uma gama de gastronomia, piscinas naturais e uma beleza peculiar. Fazer um passeio de bugre, aproveitar e descer para Muro Alto... Praia dos Caneiros... ufaaa!!! É de perder o fôlego 😍
Um passeio de jangada para fazer aquela foto capa de revista. Hoteis e pousadas não faltam na região. Mas famosos mesmo são os resorts como @enotelhotels @nannairesortespa caso queiram algo do tipo. E lógico, não posso esquecer das famosas galinhas espalhadas pela vila que são cartão de visita e arte local. Eu trouxe meu souvenir de lá.  Se ainda tem dúvida... é só dizer: #partiuferias #partiuviajar #feriasnonordeste #portodegalinhas #brasil #viajarmais #viajarépossivel #ferias #feriasnobrasil #visitbrasil #viagem #praia #girltravel #vidanamala #instatravel #instatrip #certasescolhas #trip #travel #turismo #mtur #vacation #beach #summer #viajaremfamilia #viajarcomamigos",1,1906302461104492012,false,,,,,,8538809962,Bp0i_0Elg3s,girltravel,summer,certasescolhas,viajarmais,visitbrasil,partiuviajar,vidanamala,viajaremfamilia,trip,viajarépossivel,1541468983,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f9948814f9d31f259d603ad8a577ffb/5C6D7778/t51.2885-15/e35/s150x150/42770847_325908171338232_6050034378417406683_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c5ace3cde43fa33c9135a469f599f80/5C664D32/t51.2885-15/e35/s240x240/42770847_325908171338232_6050034378417406683_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/81a51ffc53c7fd6d891ba79da9490747/5C64E888/t51.2885-15/e35/s320x320/42770847_325908171338232_6050034378417406683_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f298dbfea3e9b63fbb7aeb3a6395d59/5C801AD2/t51.2885-15/e35/s480x480/42770847_325908171338232_6050034378417406683_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bda2b69d054d807a9b25f5b992f3f6a/5C7671DF/t51.2885-15/sh0.08/e35/s640x640/42770847_325908171338232_6050034378417406683_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bda2b69d054d807a9b25f5b992f3f6a/5C7671DF/t51.2885-15/sh0.08/e35/s640x640/42770847_325908171338232_6050034378417406683_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/df67e964006761cb1e82b5a277a473d6/5C876C3A/t51.2885-15/e35/42770847_325908171338232_6050034378417406683_n.jpg,travel,false,,portodegalinhas,turismo,feriasnobrasil,mtur,vacation,beach,partiuferias,praia,feriasnonordeste,viajarcomamigos,instatravel,viagem,brasil,instatrip,ferias,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/189713ee6c128a0f179f8c02c8ee0062/5C6C5B56/t51.2885-15/e35/43054383_198946637690067_2279315232375898044_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b2e9cda2000d7928d5225a1f1f37a23/5C776C13/t51.2885-15/e35/44403479_2192096167488053_3706088223854930805_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0440221fcf27db3735f3d428be3ff0a7/5C89B7B9/t51.2885-15/e35/44567282_185599369035309_114546692777609478_n.jpg,,
1075,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/767769a52284a18052043206fda6cc15/5C778772/t51.2885-15/e35/42003140_2000705970019760_4854313520476039812_n.jpg,105,105,"🇨🇦Quem acompanha nossos stories sabe que já estamos em solo canadense desde sábado! .
.
Faremos um intercâmbio por aqui, mas os roteiros e manuais de Orlando continuam de vento e poupa! .
📝Aliás vc já pediu seu orçamento? .
📍A Disney parece um sonho impossível? .
.
💌Chama a gente no Direct ou mande e-mail para: braziliansontheroad2018@gmail.com .
.
#partiuferias #partiudisney #toronto #canada #orlando #florida #trip #travel #brazil #magickingdom #disney #roteirosdeviagem #roteiropersonalizado",7,1906242729860727761,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Toronto, Ontario"", ""region_name"": """", ""country_code"": ""CA"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,212991559,"Toronto, Ontario",toronto-ontario,7454311373,Bp0VanBBQPR,toronto,canada,roteirosdeviagem,florida,travel,brazil,orlando,trip,roteiropersonalizado,magickingdom,1541461863,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/79c7cad024d0cb22331c537b9cb85826/5C72B98B/t51.2885-15/e35/c2.0.1072.1072/s150x150/42003140_2000705970019760_4854313520476039812_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7bcd5ff064e4be2d31ebcb4c38b17c9/5C744E8D/t51.2885-15/e35/c2.0.1072.1072/s240x240/42003140_2000705970019760_4854313520476039812_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/65a3a8d46cdd3acd30b7de821a79fdfb/5C8A03F3/t51.2885-15/e35/c2.0.1072.1072/s320x320/42003140_2000705970019760_4854313520476039812_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b83adb42d1290b1101665834eae5b068/5C71B3B4/t51.2885-15/e35/c2.0.1072.1072/s480x480/42003140_2000705970019760_4854313520476039812_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/43b51dbba9fd5614e5021c4edb4e2b8c/5C7AC8BF/t51.2885-15/sh0.08/e35/c2.0.1072.1072/s640x640/42003140_2000705970019760_4854313520476039812_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/43b51dbba9fd5614e5021c4edb4e2b8c/5C7AC8BF/t51.2885-15/sh0.08/e35/c2.0.1072.1072/s640x640/42003140_2000705970019760_4854313520476039812_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/767769a52284a18052043206fda6cc15/5C778772/t51.2885-15/e35/42003140_2000705970019760_4854313520476039812_n.jpg,partiudisney,false,,partiuferias,disney,,,,,,,,,,,,,,,,,,,,,,,
214,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/222c28fe389e587543fb6d817e7cef17/5C6C3194/t51.2885-15/e35/44760104_285444758969559_8807505057340261316_n.jpg,18,18,"#partiuferias
#feriasmerecidas",0,1906187663792511373,false,,,,,,5614182572,Bp0I5SvlZmN,feriasmerecidas,partiuferias,,,,,,,,,1541455298,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b5a97120a8971a8197764f2bc22e38a/5C7AA08C/t51.2885-15/e35/c53.0.214.214/s150x150/44760104_285444758969559_8807505057340261316_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9570a497f701fd34e87ca0c4b5c23337/5C8602C4/t51.2885-15/e35/c53.0.214.214/44760104_285444758969559_8807505057340261316_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/9570a497f701fd34e87ca0c4b5c23337/5C8602C4/t51.2885-15/e35/c53.0.214.214/44760104_285444758969559_8807505057340261316_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/9570a497f701fd34e87ca0c4b5c23337/5C8602C4/t51.2885-15/e35/c53.0.214.214/44760104_285444758969559_8807505057340261316_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9570a497f701fd34e87ca0c4b5c23337/5C8602C4/t51.2885-15/e35/c53.0.214.214/44760104_285444758969559_8807505057340261316_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9570a497f701fd34e87ca0c4b5c23337/5C8602C4/t51.2885-15/e35/c53.0.214.214/44760104_285444758969559_8807505057340261316_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/222c28fe389e587543fb6d817e7cef17/5C6C3194/t51.2885-15/e35/44760104_285444758969559_8807505057340261316_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/dbe18744df376337d5372872a9d00bd7/5C70CDB2/t51.2885-15/e35/44741335_304658207039756_7741080909627261918_n.jpg,19,19,"Tenha uma viagem marcante e encantadora! Conheça os principais pontos turísticos do Egito, hospedando-se sobre as águas do rio Nilo.⠀
⠀ ⠀
📍O pacote inclui:⠀
Traslados chegada e saída;⠀
3 noites de hospedagem com café da manhã;⠀
4 noites de cruzeiro com café da manhã, almoço e jantar (sem bebidas);⠀
City tour pelas cidades;⠀
Completa assistência com guias locais;⠀
Cidades visitadas: 8 dias de viagem, sendo 3 noites no Cairo e 4 noites de Cruzeiro pelo Rio Nilo café da manhã, almoço e jantar (sem bebidas), incluindo Luxor, Esna, Edfu, Kom Ombo, Aswan.⠀
⠀
➡ Quer ter um novo conceito de viagem? Embarque com a TZ Viagens Alphaville.⠀
⠀
Nos envie um WhatsApp para saber mais sobre esta viagem 📲 (11) 97191-4024.⠀
⠀
#tzviagensalphaville #egito #melhoresdestinos #partiuferias #camelo #rionilo",0,1906161166444275926,false,,,,,,7116844895,Bp0C3tKjijW,rionilo,camelo,tzviagensalphaville,partiuferias,melhoresdestinos,egito,,,,,1541452140,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4433184fbcc6750540ca39a4303d17bc/5C64D9F0/t51.2885-15/e35/s150x150/44741335_304658207039756_7741080909627261918_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b65b9a4e4a561e10f2703640c9cf261c/5C7D80BA/t51.2885-15/e35/s240x240/44741335_304658207039756_7741080909627261918_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7070c06e86335c671d672b45bd43dbe8/5C7F3A00/t51.2885-15/e35/s320x320/44741335_304658207039756_7741080909627261918_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5269a0f0d8889b83ab55ff0dbb4d5ff/5C6C885A/t51.2885-15/e35/s480x480/44741335_304658207039756_7741080909627261918_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/90b56ab36ecf7a7bbf5e6fe3288be1de/5C80A057/t51.2885-15/sh0.08/e35/s640x640/44741335_304658207039756_7741080909627261918_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/90b56ab36ecf7a7bbf5e6fe3288be1de/5C80A057/t51.2885-15/sh0.08/e35/s640x640/44741335_304658207039756_7741080909627261918_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/dbe18744df376337d5372872a9d00bd7/5C70CDB2/t51.2885-15/e35/44741335_304658207039756_7741080909627261918_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
811,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/113d8c8108af8ae3f3917977308cb27a/5C821207/t51.2885-15/e35/44347262_1849942971802192_950109703050837740_n.jpg,17,17,Graças a Deuxxxxx!!!! #partiuferias,2,1906124575461593421,false,,,,,,328492174,Bpz6jPKB9FN,partiuferias,,,,,,,,,,1541447778,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/17baab6f5ddc405402438a53f1a5d098/5C839979/t51.2885-15/e35/c134.0.811.811/s150x150/44347262_1849942971802192_950109703050837740_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b59e01f6e3eabbc74ccf15c5f52953ee/5C81CE33/t51.2885-15/e35/c134.0.811.811/s240x240/44347262_1849942971802192_950109703050837740_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f441715002b4b79f5a499a9b430d9338/5C7DC089/t51.2885-15/e35/c134.0.811.811/s320x320/44347262_1849942971802192_950109703050837740_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/02512cc73eabb116b41897e9289adc0d/5C7084D3/t51.2885-15/e35/c134.0.811.811/s480x480/44347262_1849942971802192_950109703050837740_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/065a45571de5fba1604955e097e09ec1/5C78E573/t51.2885-15/sh0.08/e35/c134.0.811.811/s640x640/44347262_1849942971802192_950109703050837740_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/065a45571de5fba1604955e097e09ec1/5C78E573/t51.2885-15/sh0.08/e35/c134.0.811.811/s640x640/44347262_1849942971802192_950109703050837740_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/113d8c8108af8ae3f3917977308cb27a/5C821207/t51.2885-15/e35/44347262_1849942971802192_950109703050837740_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/eac08a23525bed594755913fd3510300/5C71FBCB/t51.2885-15/e35/43913225_292526508028478_2978240448291480519_n.jpg,34,34,"🛫🌞
.
.
.
.
.
#fortalezaceara #viajarepreciso #partiuferias #nordestebrasileiro #brasil_brasileiro #braziltour #brazil 
#southamerica #praiasdonordeste",3,1906120163885301444,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Fortaleza, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213428557,"Fortaleza, Brazil",fortaleza-brazil,3220621301,Bpz5jCjl77E,brazil,brasil_brasileiro,southamerica,viajarepreciso,nordestebrasileiro,praiasdonordeste,fortalezaceara,partiuferias,braziltour,,1541447252,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7eac4916c6194ee506ec29149d25290/5C729789/t51.2885-15/e35/s150x150/43913225_292526508028478_2978240448291480519_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6271ecb0d27dd8b2c999abdab23e0298/5C6527C3/t51.2885-15/e35/s240x240/43913225_292526508028478_2978240448291480519_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/09de4e3b411260e2c204f2b2b3b2fcb6/5C6A4679/t51.2885-15/e35/s320x320/43913225_292526508028478_2978240448291480519_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/28620a3cc5ec8db649ad9cc6af28e15c/5C6AF723/t51.2885-15/e35/s480x480/43913225_292526508028478_2978240448291480519_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f4abc2bfbb9fc525510902e82e646b1/5C819A2E/t51.2885-15/sh0.08/e35/s640x640/43913225_292526508028478_2978240448291480519_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f4abc2bfbb9fc525510902e82e646b1/5C819A2E/t51.2885-15/sh0.08/e35/s640x640/43913225_292526508028478_2978240448291480519_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/eac08a23525bed594755913fd3510300/5C71FBCB/t51.2885-15/e35/43913225_292526508028478_2978240448291480519_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/37bd49d1158d59ca99337574d5bfef9f/5C736218/t51.2885-15/e35/44199537_341824319902241_1352207918713298986_n.jpg,4,4,Falta pouco... 😎🤩 #paraty #paratyrj #partiuferias #feriasemparaty #hostelepousadaaguiareal #aguiareal #praiadeparaty,0,1906119523591696331,false,,,,,,6795492222,Bpz5ZuPHq_L,praiadeparaty,feriasemparaty,paraty,aguiareal,hostelepousadaaguiareal,partiuferias,paratyrj,,,,1541447175,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/fdc3621a3bd6caad37ed5cc5f4cd1538/5C7FFA5A/t51.2885-15/e35/s150x150/44199537_341824319902241_1352207918713298986_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e664aefebdea23bc72c9d30ad27d4744/5C7B5F10/t51.2885-15/e35/s240x240/44199537_341824319902241_1352207918713298986_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/4af3d29f273eada9beb3edd41b494af3/5C815DAA/t51.2885-15/e35/s320x320/44199537_341824319902241_1352207918713298986_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/231c828e72d0277ea887bfb14201798f/5C6C00F0/t51.2885-15/e35/s480x480/44199537_341824319902241_1352207918713298986_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/93aa11d6333d363f5b3130e3aabf0757/5C8181FD/t51.2885-15/sh0.08/e35/s640x640/44199537_341824319902241_1352207918713298986_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/93aa11d6333d363f5b3130e3aabf0757/5C8181FD/t51.2885-15/sh0.08/e35/s640x640/44199537_341824319902241_1352207918713298986_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/37bd49d1158d59ca99337574d5bfef9f/5C736218/t51.2885-15/e35/44199537_341824319902241_1352207918713298986_n.jpg,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
