dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/1,tags/2,location,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,comments_disabled,tags/24,tags/25,tags/26,tags/27,tags/28,urls/1,urls/2,urls/3,urls/4,urls/5,video_view_count,urls/6,urls/7,urls/8,tags/29
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/e9b11a6bbec29c0e691beeb8cf7a86a3/5C8099A2/t51.2885-15/e35/44689387_253715018598730_6407152793932529664_n.jpg,11,11,"Eis que o sol apareceu!!!
#beach #praia #summer #sun #novembersun #beardeds #beardstyle #beardesign #bearded #beardbrasil #beardgay #barbudosbr #barbaderespeito #peludosebarbados #instabear #instabeard",0,1910414868231755882,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Vila Velha, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,178443046075919,Praia Coqueiral de Itaparica,praia-coqueiral-de-itaparica,1293022896,BqDKDNqlBhq,summer,1541959220,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/264f17bbd1b91a8f3b5b068f3771d674/5C7F69FA/t51.2885-15/e35/c0.135.1080.1080/s150x150/44689387_253715018598730_6407152793932529664_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f49beebea3ff6e9b214a60f7c9f99776/5C8703B0/t51.2885-15/e35/c0.135.1080.1080/s240x240/44689387_253715018598730_6407152793932529664_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/4f71e21337af848618f2b3dbbc34b10c/5C64E50A/t51.2885-15/e35/c0.135.1080.1080/s320x320/44689387_253715018598730_6407152793932529664_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/972cd1dd0cd764044be833e1c02e4926/5C72A550/t51.2885-15/e35/c0.135.1080.1080/s480x480/44689387_253715018598730_6407152793932529664_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/231537832a7bdda17f879687d174f85b/5C6C14E1/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44689387_253715018598730_6407152793932529664_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/231537832a7bdda17f879687d174f85b/5C6C14E1/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44689387_253715018598730_6407152793932529664_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e9b11a6bbec29c0e691beeb8cf7a86a3/5C8099A2/t51.2885-15/e35/44689387_253715018598730_6407152793932529664_n.jpg,bearded,instabear,,sun,beardesign,novembersun,barbudosbr,barbaderespeito,instabeard,praia,beardbrasil,beardeds,beardstyle,beach,peludosebarbados,beardgay,,,,,,,,,false,,,,,,,,,,,,,,,
718,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/2915b4a16622c50b50b29a2539f7e321/5C66CD68/t51.2885-15/fr/e15/s1080x1080/44384891_122683315392114_8522084116222215474_n.jpg,16,16,#beachlife #surf #paradise #water #island #relax #holidays #sunrise #seaside #surfing #praia #beachday #mar #sol #paraiso #paisagem #natureza #litoral #florianopolis #ilhadamagia #florianópolis #floripando #sc #galeriasc #fotojornalismo #floripa #fotografia #ilce3000 #jrosadeabreu #eternitymidiabrasil @eternitymidiabrasil @jrosadeabreu,1,1910414843091187148,false,"{""street_address"": """", ""zip_code"": ""55565-000"", ""city_name"": ""Florian\u00f3polis, Santa Catarina"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7936697,Trilha Do Gravatá,trilha-do-gravata,5368411204,BqDKC2QFXXM,florianopolis,1541959217,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/bc8d06b400195302d6a37b77d061c6b4/5C65E943/t51.2885-15/e15/c181.0.718.718/s150x150/44384891_122683315392114_8522084116222215474_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/233e0d1b0b0805a5f77d2d00acfcb568/5C646B09/t51.2885-15/e15/c181.0.718.718/s240x240/44384891_122683315392114_8522084116222215474_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/63800eadb5245fd4e86a618cfaab7706/5C7E71B3/t51.2885-15/e15/c181.0.718.718/s320x320/44384891_122683315392114_8522084116222215474_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/3b4eee53e635719a46ecb1fec32b2cb2/5C7DD3E9/t51.2885-15/e15/c181.0.718.718/s480x480/44384891_122683315392114_8522084116222215474_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ad781d2a79410b2bbe54c9f9cbfaa1d8/5C7A20DC/t51.2885-15/e15/c181.0.718.718/s640x640/44384891_122683315392114_8522084116222215474_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ad781d2a79410b2bbe54c9f9cbfaa1d8/5C7A20DC/t51.2885-15/e15/c181.0.718.718/s640x640/44384891_122683315392114_8522084116222215474_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2915b4a16622c50b50b29a2539f7e321/5C66CD68/t51.2885-15/fr/e15/s1080x1080/44384891_122683315392114_8522084116222215474_n.jpg,sol,litoral,,beachlife,galeriasc,sunrise,eternitymidiabrasil,fotojornalismo,paradise,florianópolis,surf,natureza,mar,relax,floripa,holidays,praia,paraiso,fotografia,beachday,paisagem,water,floripando,surfing,false,island,ilce3000,seaside,ilhadamagia,sc,,,,,,,,,,jrosadeabreu
718,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/e3bf814eb745f9ea7986a63e41db27ae/5C78B467/t51.2885-15/fr/e15/s1080x1080/44349437_181237096073902_3281639846176487813_n.jpg,13,13,#beachlife #surf #paradise #water #island #relax #holidays #sunrise #seaside #surfing #praia #beachday #mar #sol #paraiso #paisagem #natureza #litoral #florianopolis #ilhadamagia #florianópolis #floripando #sc #galeriasc #fotojornalismo #floripa #fotografia #ilce3000 #jrosadeabreu #eternitymidiabrasil @eternitymidiabrasil @jrosadeabreu,1,1910414839231977029,false,"{""street_address"": """", ""zip_code"": ""55565-000"", ""city_name"": ""Florian\u00f3polis, Santa Catarina"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7936697,Trilha Do Gravatá,trilha-do-gravata,460021803,BqDKCyqDpZF,florianopolis,1541959217,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f53073420b7dfb50f23405219d074c01/5C67E84C/t51.2885-15/e15/c181.0.718.718/s150x150/44349437_181237096073902_3281639846176487813_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/abdf9da2cceac216b3290d76e114e383/5C8A4506/t51.2885-15/e15/c181.0.718.718/s240x240/44349437_181237096073902_3281639846176487813_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/dc93fcce938929d74c7290d46e62e107/5C6C8EBC/t51.2885-15/e15/c181.0.718.718/s320x320/44349437_181237096073902_3281639846176487813_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/fe3531685bb654ee47571b405f578c2c/5C6E8AE6/t51.2885-15/e15/c181.0.718.718/s480x480/44349437_181237096073902_3281639846176487813_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/124045ac9f16133352fb98cb933f0552/5C72CBD3/t51.2885-15/e15/c181.0.718.718/s640x640/44349437_181237096073902_3281639846176487813_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/124045ac9f16133352fb98cb933f0552/5C72CBD3/t51.2885-15/e15/c181.0.718.718/s640x640/44349437_181237096073902_3281639846176487813_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e3bf814eb745f9ea7986a63e41db27ae/5C78B467/t51.2885-15/fr/e15/s1080x1080/44349437_181237096073902_3281639846176487813_n.jpg,sol,litoral,,beachlife,galeriasc,sunrise,eternitymidiabrasil,fotojornalismo,paradise,florianópolis,surf,natureza,mar,relax,floripa,holidays,praia,paraiso,fotografia,beachday,paisagem,water,floripando,surfing,false,island,ilce3000,seaside,ilhadamagia,sc,,,,,,,,,,jrosadeabreu
1351,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/90bc83f27da279a9fe2b12a8b47eaf7b/5C75CEF2/t51.2885-15/e35/44800596_2129420590708884_1796350263462990512_n.jpg,4,4,☀️Solzinho na cara 🍃🌞 #beach #praia #day #photography #photos #fotografia #followtrick #followmenow,0,1910414836295502782,false,,,,,,5810205498,BqDKCv7B4u-,followmenow,1541959217,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6441b1ba14f45368477b4f976b0dceca/5C8441A5/t51.2885-15/e35/c0.102.812.812/s150x150/44800596_2129420590708884_1796350263462990512_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/592dfc4c34e4f7fe1317efa32c4532bf/5C8913A3/t51.2885-15/e35/c0.102.812.812/s240x240/44800596_2129420590708884_1796350263462990512_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/eeca1c8eed21ef4d953027569926534e/5C6AA7DD/t51.2885-15/e35/c0.102.812.812/s320x320/44800596_2129420590708884_1796350263462990512_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0aadb5c7c113cb09d05ec75279d3ef67/5C7E769A/t51.2885-15/e35/c0.102.812.812/s480x480/44800596_2129420590708884_1796350263462990512_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/883dd50ca0d6dc5a05d1a8e78a91dc20/5C7D9291/t51.2885-15/sh0.08/e35/c0.102.812.812/s640x640/44800596_2129420590708884_1796350263462990512_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/883dd50ca0d6dc5a05d1a8e78a91dc20/5C7D9291/t51.2885-15/sh0.08/e35/c0.102.812.812/s640x640/44800596_2129420590708884_1796350263462990512_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/90bc83f27da279a9fe2b12a8b47eaf7b/5C75CEF2/t51.2885-15/e35/44800596_2129420590708884_1796350263462990512_n.jpg,photography,praia,,photos,fotografia,beach,day,followtrick,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/acafd92740d0a7576a5a8697d028e664/5C81B40C/t51.2885-15/e35/43984521_274788023382037_5910266839340699029_n.jpg,2,2,"Ta tendo #sol
Ta tendo #praia
Ta tendo #folga",2,1910414837528280494,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Boa Viagem, Pernambuco, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,215797007,"Boa Viagem, Pernambuco, Brazil",boa-viagem-pernambuco-brazil,590548836,BqDKCxEgj2u,praia,1541959217,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d69ab32fd5a30600a5f1e9817ab35f43/5C7DA843/t51.2885-15/e35/c135.0.810.810/s150x150/43984521_274788023382037_5910266839340699029_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/cd8de12f792143941797e435b1d5d600/5C692709/t51.2885-15/e35/c135.0.810.810/s240x240/43984521_274788023382037_5910266839340699029_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/04c5708d54efc3cb5159cd975763f595/5C6489B3/t51.2885-15/e35/c135.0.810.810/s320x320/43984521_274788023382037_5910266839340699029_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/40a21ac6312e1d8af7f1a1637ec661bb/5C6CD4E9/t51.2885-15/e35/c135.0.810.810/s480x480/43984521_274788023382037_5910266839340699029_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e712888580b79438d022dfc4f9129a72/5C820249/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43984521_274788023382037_5910266839340699029_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e712888580b79438d022dfc4f9129a72/5C820249/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/43984521_274788023382037_5910266839340699029_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/acafd92740d0a7576a5a8697d028e664/5C81B40C/t51.2885-15/e35/43984521_274788023382037_5910266839340699029_n.jpg,sol,folga,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7fa6507bee827640b2eb68f7a54dbee/5C740217/t51.2885-15/e35/44312419_1019958961537622_9067020017682216970_n.jpg,7,7,"Fé!

#domingo , #praia , #sol , #paz , #boaviagem , #recife , #pernambuco , #nordeste , #vibepositiva , #fe.",1,1910414839660731121,false,"{""street_address"": ""Av. Boa Viagem"", ""zip_code"": ""51030-000"", ""city_name"": ""Recife, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1023054588,Praia De Boa Viagem,praia-de-boa-viagem,6048398657,BqDKCzDnNrx,domingo,1541959217,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ebf72fe91d01add40f08f5d2195be7e2/5C65A228/t51.2885-15/e35/s150x150/44312419_1019958961537622_9067020017682216970_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8225be04f3af0219cc56ab2c3410bae3/5C824A2E/t51.2885-15/e35/s240x240/44312419_1019958961537622_9067020017682216970_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/223739f4605aea3e53a9199656fafdeb/5C6D3450/t51.2885-15/e35/s320x320/44312419_1019958961537622_9067020017682216970_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4083243970c01e9afc3c69ca44b5aa1e/5C87F817/t51.2885-15/e35/s480x480/44312419_1019958961537622_9067020017682216970_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6d8720149d81db5649078afb7882b6f3/5C6E79AD/t51.2885-15/sh0.08/e35/s640x640/44312419_1019958961537622_9067020017682216970_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6d8720149d81db5649078afb7882b6f3/5C6E79AD/t51.2885-15/sh0.08/e35/s640x640/44312419_1019958961537622_9067020017682216970_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7fa6507bee827640b2eb68f7a54dbee/5C740217/t51.2885-15/e35/44312419_1019958961537622_9067020017682216970_n.jpg,vibepositiva,paz,,sol,nordeste,praia,fe,boaviagem,pernambuco,recife,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/45e9dbb6dba61928dfa3cc4f9e5f4e35/5C65D42D/t51.2885-15/e35/41949764_2086524771658933_1132256389296134836_n.jpg,14,14,"😍😍Coleção 2019😍😍😍Zuke  Multimarcas😱Hoje a loja está  aberta até as 21:00hrs😍👙🌺Av Brasil esquina com a Rua 701, sl 02, quadra ao lado do Atlântico Shopping 😍😍 WhatsApp +55 47 99788 1447🏋🏽‍♀️ Snapchat: ZukeFit 🏋🏽‍♀️loja virtual: www.zuke.com.br🏋🏽‍♀️ Balneário Camboriú 😍😍😍 #fitness #fitwear #modafitness #atletas #atletawellness #welnesscoach #legging #biquini #fitmodel #gymtime # #bodybuildingmotivation #body #fitbody #beachbody #personaltrainer #fitfam #wcw #fitspo #sp #saopaulo #rj #riodejaneiro #sc #santacatarina #bc #balneariocamboriu #ctba#praia #maiô #beach",0,1910414718208631926,false,"{""street_address"": ""RUA 701 NUMERO 25, SALA 02"", ""zip_code"": """", ""city_name"": ""Balne\u00e1rio Cambori\u00fa"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,118228048821656,ZUKE Fitness Multimarcas,zuke-fitness-multimarcas,24587044,BqDKBB8gOR2,balneariocamboriu,1541959203,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7065daa57bfb879a1db71e4d957b332a/5C7BFE12/t51.2885-15/e35/s150x150/41949764_2086524771658933_1132256389296134836_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/75140494d5669c3f37c4146ec6b07e3c/5C715414/t51.2885-15/e35/s240x240/41949764_2086524771658933_1132256389296134836_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e0be26dbbb43f7e1b7db4c91e6fbf44/5C78B66A/t51.2885-15/e35/s320x320/41949764_2086524771658933_1132256389296134836_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d051dc63cb4e355919c9299ed5beace5/5C6BF92D/t51.2885-15/e35/s480x480/41949764_2086524771658933_1132256389296134836_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d3361c101f7ee86c7ea00be0a824d53/5C7B9F97/t51.2885-15/sh0.08/e35/s640x640/41949764_2086524771658933_1132256389296134836_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d3361c101f7ee86c7ea00be0a824d53/5C7B9F97/t51.2885-15/sh0.08/e35/s640x640/41949764_2086524771658933_1132256389296134836_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/45e9dbb6dba61928dfa3cc4f9e5f4e35/5C65D42D/t51.2885-15/e35/41949764_2086524771658933_1132256389296134836_n.jpg,fitfam,santacatarina,,biquini,beachbody,maiô,legging,wcw,personaltrainer,bc,beach,rj,body,riodejaneiro,modafitness,fitspo,fitwear,fitbody,fitmodel,bodybuildingmotivation,atletawellness,praia,welnesscoach,gymtime,false,sp,saopaulo,atletas,fitness,sc,,,,,,,,,,ctba
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/546a3ed04cdfbecd57c8901be69a8cf9/5C7A237D/t51.2885-15/e35/44769789_263601510993460_7248099703793003456_n.jpg,12,12,"🌞🌡
.
.
.
.
.
.
#pernambuco #brasil #brazil #nordeste #northeast #sea #happy #happiness #sorriso #smile #brunette #morena #sun #verao #summer #felicidade #colorfull  #peace #paz #br #mar #sol #praia #biquini #girl #mariafarinha #praia #view #red",2,1910414608109664813,false,"{""street_address"": ""Rua Cento e Vinte e Seis"", ""zip_code"": ""53417-190"", ""city_name"": ""Paulista"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1196303937144210,Pontal de Maria Farinha,pontal-de-maria-farinha,454136535,BqDJ_baF_ot,summer,1541959189,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0a68b853ba7c34d96481a676af88291/5C83B832/t51.2885-15/e35/c135.0.810.810/s150x150/44769789_263601510993460_7248099703793003456_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/df55b43a01d8af55af491b1013be2bc9/5C8A4E78/t51.2885-15/e35/c135.0.810.810/s240x240/44769789_263601510993460_7248099703793003456_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/66d4c8f1e8587098a5ddceb3bdd572fe/5C7FF4C2/t51.2885-15/e35/c135.0.810.810/s320x320/44769789_263601510993460_7248099703793003456_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/9dc72cd9495d589c2682c107d23d1ddd/5C823698/t51.2885-15/e35/c135.0.810.810/s480x480/44769789_263601510993460_7248099703793003456_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/127cf0c652f8204e6ef0a8c60ba332db/5C81BF38/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44769789_263601510993460_7248099703793003456_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/127cf0c652f8204e6ef0a8c60ba332db/5C81BF38/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44769789_263601510993460_7248099703793003456_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/546a3ed04cdfbecd57c8901be69a8cf9/5C7A237D/t51.2885-15/e35/44769789_263601510993460_7248099703793003456_n.jpg,brunette,sea,,sol,nordeste,colorfull,verao,girl,mariafarinha,happiness,brazil,northeast,sun,paz,peace,pernambuco,smile,biquini,happy,mar,praia,sorriso,br,brasil,false,red,felicidade,morena,view,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/15a5af3ec13357071f00fd5281d53b00/5C8608D5/t51.2885-15/e35/44751384_300516970672975_6116037692727235952_n.jpg,7,7,"⛱
#praia",0,1910414561972211166,false,"{""street_address"": ""Avenida L\u00facio Costa"", ""zip_code"": ""22795-006"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,584252,Praia da Reserva,praia-da-reserva,449549416,BqDJ-wcFk3e,praia,1541959184,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/27483e0e1381e6d5a12c5802eca46204/5C7F438D/t51.2885-15/e35/c0.135.1080.1080/s150x150/44751384_300516970672975_6116037692727235952_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/dae87ed4adf8de01553da14774b72bda/5C771FC7/t51.2885-15/e35/c0.135.1080.1080/s240x240/44751384_300516970672975_6116037692727235952_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e29b5920dd405d2863c1f2ab5a54cedf/5C84197D/t51.2885-15/e35/c0.135.1080.1080/s320x320/44751384_300516970672975_6116037692727235952_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/313cd40be7eced06d9a4c799f50fad35/5C7FB827/t51.2885-15/e35/c0.135.1080.1080/s480x480/44751384_300516970672975_6116037692727235952_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/1dc5683979cb526e781a76fd1cd42fc4/5C750A96/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44751384_300516970672975_6116037692727235952_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1dc5683979cb526e781a76fd1cd42fc4/5C750A96/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44751384_300516970672975_6116037692727235952_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/15a5af3ec13357071f00fd5281d53b00/5C8608D5/t51.2885-15/e35/44751384_300516970672975_6116037692727235952_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
633,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/93b695a1c196a5a1bce40b6608a32429/5C7A8A04/t51.2885-15/e35/43163094_319402178890083_6254705493193023716_n.jpg,7,7,"🎣 PESCARIA-17/11/2018 (SÁBADO EMENDA DE FERIADO)🎣
📆Agende sua pescaria com a MAGURÔ PESCA na lancha MARÉ III 
A mais nova operação de pesca em Itanhaém 🦈 🦈 🦈 🐙 🐙 🐙 🐳 🐳 🐟 🐟 🐟 .
Destino: Ilha de Queimada Grande e parcéis.
Peixes: Anchova, Cioba, Olhete, Olho de boi, Xaréu-branco, Atum, Dourado, Bijupirá, Caranha, Garoupa...
Saída da Marina Náutico às 6h00. Retorno às 17h00.
Telefone/WhatsApp para maiores informações : (11)98366-6480

Diferenciais: 🛳 Dois motores popa 200 HP cada - Chegada rápida ao local de pesca. 🛳 Conforto com cabine para se proteger da chuva ou sol muito quente 🛳 Cabine de Banheiro Individual 🛳 Seguro da lancha e de responsabilidade civil 🛳 •
•
•
•
•
•
•
#pescaesportiva #pescaesportivabr #elasnapesca #iscaartificial #pescador #peixes #ilhaqueimadagrande #natureza #pescamaguro #praia #lancha #litoralsul #pescaria #pesqueesolte #sea #fish #fishing #itanhaem #mar #feriado#mulheresnapesca",3,1910414532426565487,false,"{""street_address"": ""RUA URCEZINO FERREIRA, 448"", ""zip_code"": ""11740000"", ""city_name"": ""Itanha\u00e9m, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,2070847719616443,Magurô Pesca Itanhaem,maguro-pesca-itanhaem,8548317579,BqDJ-U7B4dv,pescaria,1541959180,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ed59280f82fe58c7ef6c3565e9d5bc7f/5C65441A/t51.2885-15/e35/c3.0.632.632/s150x150/43163094_319402178890083_6254705493193023716_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/646ccb053b604a2f3bbb139bb41fad62/5C6D6250/t51.2885-15/e35/c3.0.632.632/s240x240/43163094_319402178890083_6254705493193023716_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/074b37de802da1671c92c3730cfe4588/5C74B8EA/t51.2885-15/e35/c3.0.632.632/s320x320/43163094_319402178890083_6254705493193023716_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/057bcc31184736e1e465d5efebe58cac/5C63C0B0/t51.2885-15/e35/c3.0.632.632/s480x480/43163094_319402178890083_6254705493193023716_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/79f8a9e6440f2d52601fc3b09053c210/5C748FCE/t51.2885-15/e35/c3.0.632.632/43163094_319402178890083_6254705493193023716_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/79f8a9e6440f2d52601fc3b09053c210/5C748FCE/t51.2885-15/e35/c3.0.632.632/43163094_319402178890083_6254705493193023716_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/93b695a1c196a5a1bce40b6608a32429/5C7A8A04/t51.2885-15/e35/43163094_319402178890083_6254705493193023716_n.jpg,praia,natureza,,mar,pescamaguro,itanhaem,feriado,fish,elasnapesca,mulheresnapesca,pescador,ilhaqueimadagrande,peixes,fishing,sea,pescaesportiva,pesqueesolte,pescaesportivabr,iscaartificial,litoralsul,lancha,,,,false,,,,,,,,,,,,,,,
