dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,urls/1,urls/2,urls/3,location,comments_disabled,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,video_view_count,tags/25,tags/26,tags/27,tags/28,tags/29
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/78c9a28f6355065d21d58b775c193a50/5CB230D5/t51.2885-15/e35/44197694_459546784569868_1455865168310360565_n.jpg,15,15,#ccbbrj,1,1915372915236752034,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,35607372,BqUxYSxF0qi,ccbbrj,,,,,,,,,,,,,,,,,,,,,,,,,1542550266,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ab3d26d108c09597b135d45360ddca4/5C6CA197/t51.2885-15/e35/s150x150/44197694_459546784569868_1455865168310360565_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c16df45831c50019fa6f2b7ae01886ef/5CADBDDD/t51.2885-15/e35/s240x240/44197694_459546784569868_1455865168310360565_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7d5df1e6586e1ddfa2cbf1b38756c51/5C6F6067/t51.2885-15/e35/s320x320/44197694_459546784569868_1455865168310360565_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/bda6d3a504e5bbdac9dacbff42960e88/5C6C163D/t51.2885-15/e35/s480x480/44197694_459546784569868_1455865168310360565_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c93c9601bb89ac25214af63aea94383c/5C6D2C30/t51.2885-15/sh0.08/e35/s640x640/44197694_459546784569868_1455865168310360565_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c93c9601bb89ac25214af63aea94383c/5C6D2C30/t51.2885-15/sh0.08/e35/s640x640/44197694_459546784569868_1455865168310360565_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/78c9a28f6355065d21d58b775c193a50/5CB230D5/t51.2885-15/e35/44197694_459546784569868_1455865168310360565_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d97ed213101513fd2f06ddc41abffad4/5C82E459/t51.2885-15/e35/43529404_478578979302359_7650959343702928013_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/63f41b67ca14ad82f2cf8ef43215840a/5C7AFC16/t51.2885-15/e35/44417950_364375687672317_3595484199225464061_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bea078557ad73323be8bf38368fdc2d2/5C7740F9/t51.2885-15/e35/44773059_333411634119386_8407089583852381076_n.jpg,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/44396d78ddba21b8abf92b705b3488b6/5C90BE5A/t51.2885-15/e35/44502840_194141211467975_3315343773505837959_n.jpg,1257,1257,"#colomboccbb REPOST @euloknush | desde 1894 fazendo gordices♥ | 🍩☕⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
.⠀
#blogcariocando #cariocandonasruas #nomundodasdespojadas #coloridoviamia #hithelookface #latergram #mood #ootn #modiceinspira #moda #tonoadorofarm #rioetc #porainorio #rioporquetonorio #riogram #errejota #021 #turistandonorio #cabelocurtinho #carequismo #lookoftheday #confeitariacolombo #desde1894 #ccbbrj #riocentro #centrocity #rivercenter",11,1915314739760768433,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,137720883527711,Confeitaria Colombo CCBB - Salão De Chá,confeitaria-colombo-ccbb-salao-de-cha,1824841421,BqUkJuogqWx,rioporquetonorio,hithelookface,confeitariacolombo,porainorio,cariocandonasruas,turistandonorio,desde1894,centrocity,ootn,blogcariocando,tonoadorofarm,mood,lookoftheday,errejota,cabelocurtinho,rivercenter,rioetc,riocentro,colomboccbb,coloridoviamia,riogram,021,latergram,carequismo,moda,1542543331,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d7200b93837059f23fb9015aa2a70cb5/5CAEA718/t51.2885-15/e35/s150x150/44502840_194141211467975_3315343773505837959_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/989c05432b9fe8d0074f8193d68a6b50/5C7DE252/t51.2885-15/e35/s240x240/44502840_194141211467975_3315343773505837959_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/0105d753461029bc9b87b87f4544beca/5C7C64E8/t51.2885-15/e35/s320x320/44502840_194141211467975_3315343773505837959_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/66704e515545041c56f0912236941438/5C6BBAB2/t51.2885-15/e35/s480x480/44502840_194141211467975_3315343773505837959_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/21fc79144ddb59900caa55a4635499fd/5C7F8EBF/t51.2885-15/sh0.08/e35/s640x640/44502840_194141211467975_3315343773505837959_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/21fc79144ddb59900caa55a4635499fd/5C7F8EBF/t51.2885-15/sh0.08/e35/s640x640/44502840_194141211467975_3315343773505837959_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/44396d78ddba21b8abf92b705b3488b6/5C90BE5A/t51.2885-15/e35/44502840_194141211467975_3315343773505837959_n.jpg,,,,,false,,,,,,,,nomundodasdespojadas,modiceinspira,ccbbrj,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d98802da230a596b6dee6f05d9d1077/5C90302F/t51.2885-15/e35/44439899_1989139464503316_2659378479917847851_n.jpg,107,107,"carinha de quem > não pode ver uma parede > que já quer tirar foto
.
.
.
(tag time)
#ccbbrj #cultura #carioquissima #jeanmichelbasquiat #rio40graus",2,1915304277983632672,false,"{""street_address"": ""Rua Primeiro de Mar\u00e7o, 66 - Centro"", ""zip_code"": ""20010-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,7366863,CCBB Rio de Janeiro,ccbb-rio-de-janeiro,254771452,BqUhxfWAB0g,rio40graus,jeanmichelbasquiat,carioquissima,ccbbrj,cultura,,,,,,,,,,,,,,,,,,,,,1542542083,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/88e556f59b2f9249329996c478090f19/5CAD9DCB/t51.2885-15/e35/c0.108.864.864/s150x150/44439899_1989139464503316_2659378479917847851_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9db0b1bdded5e9811c65ceddb032af3a/5C7600CD/t51.2885-15/e35/c0.108.864.864/s240x240/44439899_1989139464503316_2659378479917847851_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/30ac0ad1e01ac9d8a5cd0eb15598f888/5C7D75B3/t51.2885-15/e35/c0.108.864.864/s320x320/44439899_1989139464503316_2659378479917847851_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b9d43ecdc597dc90a51734c74f47f8a3/5C83AEF4/t51.2885-15/e35/c0.108.864.864/s480x480/44439899_1989139464503316_2659378479917847851_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e18db2dd1fb953b9c6ae4bcfb6e2b228/5CB214FF/t51.2885-15/sh0.08/e35/c0.108.864.864/s640x640/44439899_1989139464503316_2659378479917847851_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e18db2dd1fb953b9c6ae4bcfb6e2b228/5CB214FF/t51.2885-15/sh0.08/e35/c0.108.864.864/s640x640/44439899_1989139464503316_2659378479917847851_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d98802da230a596b6dee6f05d9d1077/5C90302F/t51.2885-15/e35/44439899_1989139464503316_2659378479917847851_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/558661f48003212cac3167cb32480f85/5C70BA31/t51.2885-15/e35/44453408_973306846198281_8598534461886682894_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ba53e3ba34e5b1999eb91f55adaec783/5CB17274/t51.2885-15/e35/45424767_210920959819640_7679050749879561776_n.jpg,,,false,,,,,,,,,,,,
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ecf711b19ff4138fcf4ec4a22c1074e/5C6C4AF6/t51.2885-15/e35/46191446_195979961317519_7118430995020029942_n.jpg,363,363,"Lindo Véu Redondo - 6 vezes de R$33,00 😍 - Entregamos todo Brasil - Cartão ou Boleto - Pedidos pelo WhatsApp 62 982928586 ou via Direct #ccbbras #modaccbtops #estilosasccb #ccbfashion #apazdedeus #ccb #ccbbrasil #jovensccb #ccbjovens #ccb #ccbviolino #ccborganista #ccbmoda #ccbestilo #ccbmundo #ccbgoiania #ccbmocidade #mocidadeccb #love #fashion #sabado #amor #modaccbtops #modafeminina #veu #veuccb #ccbbrj #ccbbrasilia #ccbbahia #ccbnamoda #domingo #ccbveus",23,1915283954643109657,false,"{""street_address"": """", ""zip_code"": ""74000-000"", ""city_name"": ""Goi\u00e2nia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,212904052,"Goiânia, Brazil",goiania-brazil,4786915054,BqUdJvwggcZ,fashion,love,ccbbrasilia,ccbviolino,veuccb,ccbveus,sabado,veu,modaccbtops,ccbjovens,ccbnamoda,ccborganista,ccbbrj,ccbmoda,ccbestilo,mocidadeccb,ccbbahia,ccbgoiania,ccbmocidade,domingo,estilosasccb,jovensccb,ccbbras,ccbmundo,apazdedeus,1542539661,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/90109505b254a4f4d3224c14f24d568e/5C809A46/t51.2885-15/e35/c0.134.1080.1080/s150x150/46191446_195979961317519_7118430995020029942_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e28d671138f0d4ba675bf3df6bdead91/5CB1A90C/t51.2885-15/e35/c0.134.1080.1080/s240x240/46191446_195979961317519_7118430995020029942_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b9495d781fc66ba1157d1f4ba911ba5d/5C826FB6/t51.2885-15/e35/c0.134.1080.1080/s320x320/46191446_195979961317519_7118430995020029942_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/74a0bd1163a166b54661f69e63eb9b99/5C810FEC/t51.2885-15/e35/c0.134.1080.1080/s480x480/46191446_195979961317519_7118430995020029942_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e49ba7d2a9748f394b89396ca4b06f1/5CADF25D/t51.2885-15/sh0.08/e35/c0.134.1080.1080/s640x640/46191446_195979961317519_7118430995020029942_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e49ba7d2a9748f394b89396ca4b06f1/5CADF25D/t51.2885-15/sh0.08/e35/c0.134.1080.1080/s640x640/46191446_195979961317519_7118430995020029942_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ecf711b19ff4138fcf4ec4a22c1074e/5C6C4AF6/t51.2885-15/e35/46191446_195979961317519_7118430995020029942_n.jpg,,,,,false,,,,,,,,amor,ccbfashion,modafeminina,ccbbrasil,ccb
762,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d58f14748adae386e9375d7cd1878f0f/5C738E37/t51.2885-15/e35/46367575_121191395446551_4247113193663725251_n.jpg,34,34,"Jean-Michel Basquiat - Obras da Coleção Mugrabi
De 12 de outubro de 2018 a 7 de janeiro de 2019
Quarta a segunda, das 9h às 21h
Gratuito

#ccbb #ccbbrj #ccbbrio #centroculturalbancodobrasil #confeitariacolomboccbb #exposicao #exposição #basquiat #basquiatnoccbb #cultura #cidadeecultura #vivamaiscultura #compartilhecultura #porainorio #ondeirnorio #turismocultural #placestovisit #aboutrio #turismorj #travel #rotunda #arquitetura #architecture #centrorj #centrohistoricorj #riodejaneiro #errejota #brasil #brazil #descobrindoorio 
@ccbbrj
@bancodobrasil",3,1915181036918389352,false,,,,,,7306582143,BqUFwGKFbpo,vivamaiscultura,placestovisit,porainorio,ondeirnorio,confeitariacolomboccbb,cidadeecultura,cultura,turismocultural,basquiat,brazil,travel,errejota,centroculturalbancodobrasil,exposicao,riodejaneiro,ccbbrio,descobrindoorio,aboutrio,rotunda,centrohistoricorj,arquitetura,centrorj,exposição,brasil,basquiatnoccbb,1542527392,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/57a23f32d4a4e5afc1cb6fa7cd033ceb/5C7401A2/t51.2885-15/e35/c159.0.762.762/s150x150/46367575_121191395446551_4247113193663725251_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6de6d2db9b45c4235485e7dee0e2da35/5C7EB4E8/t51.2885-15/e35/c159.0.762.762/s240x240/46367575_121191395446551_4247113193663725251_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/41fea6b2113b06abe97059bc88428e39/5C6D5652/t51.2885-15/e35/c159.0.762.762/s320x320/46367575_121191395446551_4247113193663725251_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/02933684841a7b61a62d7a6603e65a60/5C903808/t51.2885-15/e35/c159.0.762.762/s480x480/46367575_121191395446551_4247113193663725251_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/aeafe6e6b410190871006bf6b4109b80/5CACFDA8/t51.2885-15/sh0.08/e35/c159.0.762.762/s640x640/46367575_121191395446551_4247113193663725251_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/aeafe6e6b410190871006bf6b4109b80/5CACFDA8/t51.2885-15/sh0.08/e35/c159.0.762.762/s640x640/46367575_121191395446551_4247113193663725251_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d58f14748adae386e9375d7cd1878f0f/5C738E37/t51.2885-15/e35/46367575_121191395446551_4247113193663725251_n.jpg,,,,,false,,,,,,,,ccbb,compartilhecultura,architecture,turismorj,ccbbrj
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c826c40c5e7e047c1ff00c9219d292ab/5C8FC82E/t51.2885-15/e35/43634610_127129741614719_81525455575581020_n.jpg,14,14,#basquiat #ccbbrj,1,1915002051605973358,false,,,,,,1516204492,BqTdDhGHklu,ccbbrj,basquiat,,,,,,,,,,,,,,,,,,,,,,,,1542506055,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/4ecb3d1684120b6c9c0981bc9ddedaa6/5C782498/t51.2885-15/e35/c0.135.1080.1080/s150x150/43634610_127129741614719_81525455575581020_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/25c96d85e09e509c3cdf2cbc330c23c3/5C6FEB75/t51.2885-15/e35/c0.135.1080.1080/s240x240/43634610_127129741614719_81525455575581020_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/64b97036919320396b2b110a52cf53d9/5C8E0A66/t51.2885-15/e35/c0.135.1080.1080/s320x320/43634610_127129741614719_81525455575581020_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/08f6b0a0b4a7fa80b22ea29c90c27c4a/5C91507A/t51.2885-15/e35/c0.135.1080.1080/s480x480/43634610_127129741614719_81525455575581020_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/95c07ac6bbefef960c57b8dedb127b51/5C8D95C9/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43634610_127129741614719_81525455575581020_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/95c07ac6bbefef960c57b8dedb127b51/5C8D95C9/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43634610_127129741614719_81525455575581020_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c826c40c5e7e047c1ff00c9219d292ab/5C8FC82E/t51.2885-15/e35/43634610_127129741614719_81525455575581020_n.jpg,,,,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/45930e7539486a19f414296e8dfd4ec0/5CAF9EC9/t51.2885-15/e35/44734732_2118495571545813_622957612735254664_n.jpg,15,15,Athos Bulcao com sobrinha emprestada. #ccbbrj,1,1915001712739662271,false,,,,,,329407039,BqTc-lgHLm_,ccbbrj,,,,,,,,,,,,,,,,,,,,,,,,,1542506015,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/465f076988a248bb4a552769d89377b4/5C8B9D8B/t51.2885-15/e35/s150x150/44734732_2118495571545813_622957612735254664_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f0477cd4979221f10a8f64809bf2eb01/5C6B23C1/t51.2885-15/e35/s240x240/44734732_2118495571545813_622957612735254664_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d707fc26917e6bae8408176c79625ca6/5C7CD67B/t51.2885-15/e35/s320x320/44734732_2118495571545813_622957612735254664_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b3fd123a7730cd6f869a9b5ee05e7023/5C912121/t51.2885-15/e35/s480x480/44734732_2118495571545813_622957612735254664_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a2487dd79ee73d54dc65e97321714f74/5C761B2C/t51.2885-15/sh0.08/e35/s640x640/44734732_2118495571545813_622957612735254664_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a2487dd79ee73d54dc65e97321714f74/5C761B2C/t51.2885-15/sh0.08/e35/s640x640/44734732_2118495571545813_622957612735254664_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/45930e7539486a19f414296e8dfd4ec0/5CAF9EC9/t51.2885-15/e35/44734732_2118495571545813_622957612735254664_n.jpg,,,,,false,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c9e7c0769d89b726b22b4c5fbdeb9433/5C7A0CDF/t51.2885-15/e35/44617649_1912195852163042_4064588119454809378_n.jpg,7,7,Tudo. #athosbulcao #ccbbrj,1,1914999989736345374,false,,,,,,329407039,BqTclg1HI8e,ccbbrj,athosbulcao,,,,,,,,,,,,,,,,,,,,,,,,1542505809,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b7a2c16cfc32de927bc6045471c4bba6/5C8D8AD0/t51.2885-15/e35/c0.135.1080.1080/s150x150/44617649_1912195852163042_4064588119454809378_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6da4e6d90063ef3c522ee0f6c4f4ac44/5C80C6D6/t51.2885-15/e35/c0.135.1080.1080/s240x240/44617649_1912195852163042_4064588119454809378_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b505ab7cd049c2d98a492e04cfaab7df/5C7D7BA8/t51.2885-15/e35/c0.135.1080.1080/s320x320/44617649_1912195852163042_4064588119454809378_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/07a24579eeeb515147fc7b78c9942589/5C82E6EF/t51.2885-15/e35/c0.135.1080.1080/s480x480/44617649_1912195852163042_4064588119454809378_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/31f2a231ab25815a93ccbbbe4a867486/5C7AC347/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44617649_1912195852163042_4064588119454809378_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/31f2a231ab25815a93ccbbbe4a867486/5C7AC347/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44617649_1912195852163042_4064588119454809378_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c9e7c0769d89b726b22b4c5fbdeb9433/5C7A0CDF/t51.2885-15/e35/44617649_1912195852163042_4064588119454809378_n.jpg,,,,,false,,,,,,,,,,,,
704,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5cdc212a72dd6c835737e20d7744e894/5C73E922/t51.2885-15/e35/45406836_322446845012432_2537805289208006351_n.jpg,10,10,#jeanmichelbasquiat #andywarhol #ccbbrj,1,1914998922000933442,false,,,,,,329407039,BqTcV-bHyJC,jeanmichelbasquiat,ccbbrj,andywarhol,,,,,,,,,,,,,,,,,,,,,,,1542505682,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/605c77ae1c694d1272a37132a0538a68/5C8E9D8B/t51.2885-15/e35/c188.0.704.704/s150x150/45406836_322446845012432_2537805289208006351_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/35398f923fac7e5fb9fe5a51f108dc35/5C7A65C1/t51.2885-15/e35/c188.0.704.704/s240x240/45406836_322446845012432_2537805289208006351_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5d1c3200049de9f738295b65194b6eca/5C753A7B/t51.2885-15/e35/c188.0.704.704/s320x320/45406836_322446845012432_2537805289208006351_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/5068e45038fc42a31fb5ebdf42c4b08d/5C6A4221/t51.2885-15/e35/c188.0.704.704/s480x480/45406836_322446845012432_2537805289208006351_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7747ae395c7d020e5400c117939f5531/5C834C81/t51.2885-15/sh0.08/e35/c188.0.704.704/s640x640/45406836_322446845012432_2537805289208006351_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7747ae395c7d020e5400c117939f5531/5C834C81/t51.2885-15/sh0.08/e35/c188.0.704.704/s640x640/45406836_322446845012432_2537805289208006351_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5cdc212a72dd6c835737e20d7744e894/5C73E922/t51.2885-15/e35/45406836_322446845012432_2537805289208006351_n.jpg,,,,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/0980fc0d52b24ad8d4351dde7cc1af53/5C8CDC70/t51.2885-15/e35/44426510_510471569468149_1744626381969828566_n.jpg,9,9,#jeanmichelbasquiat #ccbbrj,0,1914997979784101804,false,,,,,,329407039,BqTcIQ6nz-s,jeanmichelbasquiat,ccbbrj,,,,,,,,,,,,,,,,,,,,,,,,1542505570,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b53e6a767098a9adec41a75d3b7bbba8/5C90E332/t51.2885-15/e35/s150x150/44426510_510471569468149_1744626381969828566_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/524f6654d9c8c957715eb0a0152e7324/5C913D78/t51.2885-15/e35/s240x240/44426510_510471569468149_1744626381969828566_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b7b2090ac35ef94d201c84525dabb758/5C78DDC2/t51.2885-15/e35/s320x320/44426510_510471569468149_1744626381969828566_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7713db1f6153fa59c4af7a4b1feeea65/5C8FDC98/t51.2885-15/e35/s480x480/44426510_510471569468149_1744626381969828566_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/389008f5570e4382ca3a779b29d89af0/5C79C595/t51.2885-15/sh0.08/e35/s640x640/44426510_510471569468149_1744626381969828566_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/389008f5570e4382ca3a779b29d89af0/5C79C595/t51.2885-15/sh0.08/e35/s640x640/44426510_510471569468149_1744626381969828566_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0980fc0d52b24ad8d4351dde7cc1af53/5C8CDC70/t51.2885-15/e35/44426510_510471569468149_1744626381969828566_n.jpg,,,,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/4fa4b21f88834ed5818942278baba8d2/5CAFBF06/t51.2885-15/e35/43560097_458036941685675_3129761725344060586_n.jpg,6,6,My apologies. (detalhe) #jeanmichelbasquiat #ccbbrj,0,1914995525092793943,false,,,,,,329407039,BqTbkiznl5X,jeanmichelbasquiat,ccbbrj,,,,,,,,,,,,,,,,,,,,,,,,1542505277,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/8affc5d6936ad52b3047237d45ef954d/5C6E8044/t51.2885-15/e35/s150x150/43560097_458036941685675_3129761725344060586_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/baa704006badb0d5a5d2342f8df175fc/5CAF6D0E/t51.2885-15/e35/s240x240/43560097_458036941685675_3129761725344060586_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7b1b2661c3fd48daca2bd58cf2819cfb/5C7356B4/t51.2885-15/e35/s320x320/43560097_458036941685675_3129761725344060586_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a617f7163229f55502f0421a643469b9/5C6DF7EE/t51.2885-15/e35/s480x480/43560097_458036941685675_3129761725344060586_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/de8794d6c591b4675ec016203fe5fcde/5CB06BE3/t51.2885-15/sh0.08/e35/s640x640/43560097_458036941685675_3129761725344060586_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/de8794d6c591b4675ec016203fe5fcde/5CB06BE3/t51.2885-15/sh0.08/e35/s640x640/43560097_458036941685675_3129761725344060586_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4fa4b21f88834ed5818942278baba8d2/5CAFBF06/t51.2885-15/e35/43560097_458036941685675_3129761725344060586_n.jpg,,,,,false,,,,,,,,,,,,
