dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,comments_disabled,location,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,video_view_count
834,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/6a2c784f822a88bd662a9ed9ea3a2c2b/5C76F749/t51.2885-15/e35/44244618_2186619381596680_3249982258459825123_n.jpg,31,31,"""Quero te dizer
Teu amor mudou minha vida...""🎶😍
.
.
Da série: Eu & Você 💕
@brenaraira
.
.
Insta: http://www.instagram.com/maregraphy/
.
.
Marque seu ensaio/evento: 021 979999121(WhatsApp)
.
.
#maregraphy #rairaelucas #ensaioexterno #ensaiodecasal #beach #saturday #sabado #praianos #happy #photographylovers #love #youandi #voceeeu #arpoador #ipanemabeach #sky #kisses #photography #riodejaneiro #we #amor #brasil #instagood #instahappy #instalove",4,1916067251510172549,false,,,,,,3220879298,BqXPQN0BduF,love,photographylovers,kisses,voceeeu,arpoador,instagood,saturday,1542633037,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/60f92f57f5bed16caba4dd5a30195f37/5C843A9D/t51.2885-15/e35/c123.0.834.834a/s150x150/44244618_2186619381596680_3249982258459825123_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d060529b00f99d68f52df617325a9289/5C7F989B/t51.2885-15/e35/c123.0.834.834a/s240x240/44244618_2186619381596680_3249982258459825123_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/642f476632813f083d34a1f490b4b3a4/5CB1FEE5/t51.2885-15/e35/c123.0.834.834a/s320x320/44244618_2186619381596680_3249982258459825123_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/573e3db18fae822955eb4bc4e67ec544/5CB041A2/t51.2885-15/e35/c123.0.834.834a/s480x480/44244618_2186619381596680_3249982258459825123_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ad177c27f5749cefb7eb010b761cb91/5C8FB5DA/t51.2885-15/sh0.08/e35/c123.0.834.834a/s640x640/44244618_2186619381596680_3249982258459825123_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ad177c27f5749cefb7eb010b761cb91/5C8FB5DA/t51.2885-15/sh0.08/e35/c123.0.834.834a/s640x640/44244618_2186619381596680_3249982258459825123_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6a2c784f822a88bd662a9ed9ea3a2c2b/5C76F749/t51.2885-15/e35/44244618_2186619381596680_3249982258459825123_n.jpg,rairaelucas,sabado,sky,beach,photography,happy,riodejaneiro,we,instahappy,false,,instalove,ipanemabeach,ensaiodecasal,brasil,praianos,youandi,ensaioexterno,amor,maregraphy,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/698b1780e892f547621d0a77f2640d80/5C6AD835/t51.2885-15/e35/42746715_271967670338429_7722644410103928315_n.jpg,21,21,"Hoje, se preparem NAÇÃO EMPORIANA !!! Nossa Festa Black a partir das 22:00 hs no segundo Andar @gustavobrocchi com o melhor da black music. E no primeiro andar @joaomaizenamelo arrebentando até o amanhã... Let’s Goooo ???!!!! 🤘🏻🤘🏻🤘🏻#ipanemarockinrio #emporio37 #ipanemabeach #riodejaneiro #ipanema #feriadoconsciêncianegra",1,1916066552572464088,false,"{""street_address"": ""Rua Maria Quit\u00e9ria, 37, Ipanema"", ""zip_code"": ""24410040"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,223099170,Empório 37 Ipanema,emporio-37-ipanema,5762065462,BqXPGC4FsvY,riodejaneiro,emporio37,ipanema,ipanemabeach,ipanemarockinrio,feriadoconsciêncianegra,,1542632954,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b00b2c4c1310bf84714aa128f9a7be8/5C70B077/t51.2885-15/e35/s150x150/42746715_271967670338429_7722644410103928315_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/46a7d57db526afacb44659a413b87395/5C7AD33D/t51.2885-15/e35/s240x240/42746715_271967670338429_7722644410103928315_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/24ab1575d0838bda8d9ec03fdadf70d3/5C901287/t51.2885-15/e35/s320x320/42746715_271967670338429_7722644410103928315_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7724d8ca76cc84bb076db33ce71b7c4/5C8C10DD/t51.2885-15/e35/s480x480/42746715_271967670338429_7722644410103928315_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae72f3f1ffc80d0cfc0f200bbfca677d/5CB03BD0/t51.2885-15/sh0.08/e35/s640x640/42746715_271967670338429_7722644410103928315_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae72f3f1ffc80d0cfc0f200bbfca677d/5CB03BD0/t51.2885-15/sh0.08/e35/s640x640/42746715_271967670338429_7722644410103928315_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/698b1780e892f547621d0a77f2640d80/5C6AD835/t51.2885-15/e35/42746715_271967670338429_7722644410103928315_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/580defb1ef65bd1d198ee60d4e5a553d/5C909524/t51.2885-15/e35/45683493_189717591935813_6921257347588498417_n.jpg,40,40,Amando esses elefantes pelas ruas!! 🐘❤ #sobreoferiado #elephantparade #errejota #ipanema #ipanemabeach #nature #021 #rj #beach #sunnyday #voltasol,0,1916063988620036224,false,,,,,,224918718,BqXOgvAnYiA,sobreoferiado,sunnyday,ipanema,nature,ipanemabeach,errejota,021,1542632648,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b09da5453632c04b03ddc891a6cab999/5C70AE66/t51.2885-15/e35/s150x150/45683493_189717591935813_6921257347588498417_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e5becb1be16229bbc4a6157e31ce219b/5C8F032C/t51.2885-15/e35/s240x240/45683493_189717591935813_6921257347588498417_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/eda8b5954544300cd2dd25c3e11cc527/5C901E96/t51.2885-15/e35/s320x320/45683493_189717591935813_6921257347588498417_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/98b7c04837db7969997da97ec2dd4979/5C8C1CCC/t51.2885-15/e35/s480x480/45683493_189717591935813_6921257347588498417_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ea73d6f609404ba5ea51787532c98b21/5C8B5FC1/t51.2885-15/sh0.08/e35/s640x640/45683493_189717591935813_6921257347588498417_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ea73d6f609404ba5ea51787532c98b21/5C8B5FC1/t51.2885-15/sh0.08/e35/s640x640/45683493_189717591935813_6921257347588498417_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/580defb1ef65bd1d198ee60d4e5a553d/5C909524/t51.2885-15/e35/45683493_189717591935813_6921257347588498417_n.jpg,rj,voltasol,beach,elephantparade,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5eb6aa8d1b20d848ec9ab17d98c2f560/5C76E52C/t51.2885-15/e35/45928606_342306303016365_599431689880865194_n.jpg,19,19,"#barraca #do #luciano #64 #ipanemabeach #posto #9  #caipirinhas #caipivodka #as  #melhores #menina
#sophia #menina #linda
 Quando você ver uma pessoa pela TV  menina ilumidada simpática e linda  imagina se é a mesma  pessoalmente 
Genteee claro que é ela esteve na barraca de praia que  trabalho e vi uma menina linda no caixa na hora de acerta a conta e ela sorriu pensei logo conheço esse sorriso quando prestei mais atenção..... quem era ??? Sophia.... pedi pra tirar uma foto 
Gente errei ate o sobrenome dela na empolgação por causa da foto  mais a gentileza dela falou mais alto ,,,,, e relmente percebi que era iluminada sim simpática sim e muito linda,,,, que o bom Deus continue te abençoando minha linda e que você nao perca jamais a essência que possui @sophiaabrahao",0,1916059038123543266,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213088533,"Rio de Janeiro, Rio de Janeiro",rio-de-janeiro-rio-de-janeiro,7212358407,BqXNYsgB8ri,do,menina,ipanemabeach,caipivodka,caipirinhas,posto,9,1542632058,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e2efbe000d1bda987fcb6fe8dfd87f55/5C8D09BE/t51.2885-15/e35/s150x150/45928606_342306303016365_599431689880865194_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/237bd248d0d89d9773731dbf80a48014/5C8ED30B/t51.2885-15/e35/s240x240/45928606_342306303016365_599431689880865194_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3edd13893ca7b347193dff5c9d650124/5C8F06B3/t51.2885-15/e35/s320x320/45928606_342306303016365_599431689880865194_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8dd70c03b4a3df1933e6dbffa24da08e/5C7357EF/t51.2885-15/e35/s480x480/45928606_342306303016365_599431689880865194_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/832c0c0c6c03f2bae80eaab3d68220e2/5C81235F/t51.2885-15/sh0.08/e35/s640x640/45928606_342306303016365_599431689880865194_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/832c0c0c6c03f2bae80eaab3d68220e2/5C81235F/t51.2885-15/sh0.08/e35/s640x640/45928606_342306303016365_599431689880865194_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5eb6aa8d1b20d848ec9ab17d98c2f560/5C76E52C/t51.2885-15/e35/45928606_342306303016365_599431689880865194_n.jpg,as,64,melhores,luciano,linda,barraca,sophia,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/896466021ec1595c21e1aca6d23ad8d1/5CAEB7EF/t51.2885-15/e35/44777154_309369326458907_5393510542397643940_n.jpg,42,42,Another day at the beach 🏖#riobeauty #ipanemabeach #theoriginalPedro #funtime #goodfriend #sunset #oceanview #crashingwaves #thetwinmountains ❤️🇧🇷,1,1916058464327431650,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""22420-000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1059337660864536,Posto 9,posto-9,146227265,BqXNQWHHfXi,goodfriend,ipanemabeach,thetwinmountains,riobeauty,sunset,theoriginalPedro,oceanview,1542631989,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e88649f1a2b44975b6a6571561b73179/5CAF70B7/t51.2885-15/e35/c0.135.1080.1080/s150x150/44777154_309369326458907_5393510542397643940_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/6ef6e76ca54bd83a8868fb907606939e/5C8D17FD/t51.2885-15/e35/c0.135.1080.1080/s240x240/44777154_309369326458907_5393510542397643940_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/08608d0350e471c17f91807986a3d6e0/5C731C47/t51.2885-15/e35/c0.135.1080.1080/s320x320/44777154_309369326458907_5393510542397643940_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/85d0f98d4b68d2d35326dba26ae7ca5a/5C7EBD1D/t51.2885-15/e35/c0.135.1080.1080/s480x480/44777154_309369326458907_5393510542397643940_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/301b9ce4c88cf7c72952ef965a252432/5C7712AC/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44777154_309369326458907_5393510542397643940_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/301b9ce4c88cf7c72952ef965a252432/5C7712AC/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44777154_309369326458907_5393510542397643940_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/896466021ec1595c21e1aca6d23ad8d1/5CAEB7EF/t51.2885-15/e35/44777154_309369326458907_5393510542397643940_n.jpg,crashingwaves,funtime,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
335,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e9eb5dfda5c8cb8bfd439b01fcebf6f5/5C8E1021/t51.2885-15/e35/44524983_281297359188505_3088481330099388416_n.jpg,31,31,"Previsões atualizadas para economia Brasileira.

Bom dia !",1,1916057945146499351,false,,,,,,7195459271,BqXNIylhaEX,,,,,,,,1542631928,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/381aadc0b3ece9c8c6eae088103a6b41/5C79B7BF/t51.2885-15/e35/c131.0.288.288/s150x150/44524983_281297359188505_3088481330099388416_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f04d01d34516836b01408f1a166b9573/5C7824F5/t51.2885-15/e35/c131.0.288.288/s240x240/44524983_281297359188505_3088481330099388416_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/56cb09d5d5b43eed62b3c3bbe8fd89fa/5CAFC81B/t51.2885-15/e35/c131.0.288.288/44524983_281297359188505_3088481330099388416_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/56cb09d5d5b43eed62b3c3bbe8fd89fa/5CAFC81B/t51.2885-15/e35/c131.0.288.288/44524983_281297359188505_3088481330099388416_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/56cb09d5d5b43eed62b3c3bbe8fd89fa/5CAFC81B/t51.2885-15/e35/c131.0.288.288/44524983_281297359188505_3088481330099388416_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/56cb09d5d5b43eed62b3c3bbe8fd89fa/5CAFC81B/t51.2885-15/e35/c131.0.288.288/44524983_281297359188505_3088481330099388416_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e9eb5dfda5c8cb8bfd439b01fcebf6f5/5C8E1021/t51.2885-15/e35/44524983_281297359188505_3088481330099388416_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
799,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/cca44f649b5b46031630fec7c0bddb94/5C6A48EC/t51.2885-15/e35/44899806_1160977187384202_1560032193337777727_n.jpg,41,41,"Renovando as energias ☉💙
.
.
.
.
.
.
. 
#praiana #praiadeIpanema #summer #sunset #lar #IpanemaBeach #praia #beach #sol #mar #brasil #o #follow #nature #fitness #like #brazil #amor #photography #verao #summer #riodejaneiro #top  #natureza #fotografia #modapraia #sun  #love  #travel",3,1916053523185161469,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,2974253384,BqXMIcUFlT9,summer,love,sol,verao,follow,brazil,sun,1542631400,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/05c7938aaf594e66e5e62db462767d97/5C806474/t51.2885-15/e35/c0.77.622.622/s150x150/44899806_1160977187384202_1560032193337777727_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/944da08b6fd5664e8e2f229581b47381/5C732572/t51.2885-15/e35/c0.77.622.622/s240x240/44899806_1160977187384202_1560032193337777727_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e3650228a5657ecb46fc50a39f51a964/5C6E760C/t51.2885-15/e35/c0.77.622.622/s320x320/44899806_1160977187384202_1560032193337777727_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/baac02e0b9ef70a64dbbfe0af1408a0f/5C76214B/t51.2885-15/e35/c0.77.622.622/s480x480/44899806_1160977187384202_1560032193337777727_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c640d91dab1448e4c8ffd0f1bb89e58/5C7985AF/t51.2885-15/e35/c0.77.622.622/44899806_1160977187384202_1560032193337777727_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c640d91dab1448e4c8ffd0f1bb89e58/5C7985AF/t51.2885-15/e35/c0.77.622.622/44899806_1160977187384202_1560032193337777727_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cca44f649b5b46031630fec7c0bddb94/5C6A48EC/t51.2885-15/e35/44899806_1160977187384202_1560032193337777727_n.jpg,top,modapraia,beach,photography,riodejaneiro,natureza,mar,nature,IpanemaBeach,false,,praia,fotografia,praiana,lar,like,brasil,o,sunset,fitness,amor,praiadeIpanema,travel,,,,,,,,,,,,
1202,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1485a646d044cd7d43d357b11843f99a/5C9144ED/t51.2885-15/e35/45347354_196605194608452_2248967463658660740_n.jpg,24,24,Elefantinho lindinho 🐘😉😊 #Springer #praiatudodebom😎 #ipanemabeach #Sol  #fotografy #rioquarentagraus #elefantes🐘 #artecarioca #tudolindo #pénaareia👣 #plussize #vemverão,1,1916051567113151150,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213088533,"Rio de Janeiro, Rio de Janeiro",rio-de-janeiro-rio-de-janeiro,5546869187,BqXLr-lHCKu,Springer,plussize,elefantes,ipanemabeach,fotografy,Sol,praiatudodebom,1542631167,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/98fab6a64dc7c9b53e910537b598452a/5C8CF946/t51.2885-15/e35/c0.61.1080.1080/s150x150/45347354_196605194608452_2248967463658660740_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/91e597c5e9e7ad7a34b49df39728617e/5C748E0C/t51.2885-15/e35/c0.61.1080.1080/s240x240/45347354_196605194608452_2248967463658660740_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/51f782a371421daccb8844b3fc74ecaa/5C74DBB6/t51.2885-15/e35/c0.61.1080.1080/s320x320/45347354_196605194608452_2248967463658660740_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/db7b8c6b2ee7828bd8582faabe2c774b/5C7199EC/t51.2885-15/e35/c0.61.1080.1080/s480x480/45347354_196605194608452_2248967463658660740_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bd7a43305b3e3809f604951c537e103/5C7C322E/t51.2885-15/sh0.08/e35/c0.61.1080.1080/s640x640/45347354_196605194608452_2248967463658660740_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bd7a43305b3e3809f604951c537e103/5C7C322E/t51.2885-15/sh0.08/e35/c0.61.1080.1080/s640x640/45347354_196605194608452_2248967463658660740_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1485a646d044cd7d43d357b11843f99a/5C9144ED/t51.2885-15/e35/45347354_196605194608452_2248967463658660740_n.jpg,artecarioca,vemverão,tudolindo,pénaareia,rioquarentagraus,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
938,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/af67ddf2a2328804eabe2d490a50226b/5C72D383/t51.2885-15/e35/44223116_761115247557856_7986525341378028503_n.jpg,36,36,"...porque treinar com estilo é muito melhor:) Bom dia e bom treino!!!💪💪💪
#marcadagua #multimarcas #fitness #fit #treino #foco #gym #gymdeluxe #fitnessfashion #fashionfitness #crossfit #fashion #moda #modacarioca #colccifitness #coisaboa #podevir #vemcomagente #chegamais #tijuca #ipanema #ipanemabeach #leblon #leblonbeach #copacabana #praiadabarra",0,1916048579007318606,false,,,,,,379082168,BqXLAfsH4pO,fashion,ipanema,colccifitness,coisaboa,vemcomagente,podevir,multimarcas,1542630811,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/345bdbb0c2bdaf90881bfead873d358e/5CAE30A7/t51.2885-15/e35/c0.90.721.721/s150x150/44223116_761115247557856_7986525341378028503_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a9df8f485cbf69d92a7acff49264c11b/5C741CED/t51.2885-15/e35/c0.90.721.721/s240x240/44223116_761115247557856_7986525341378028503_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/bdbc06719164b2f09dd763685e2e9a15/5C7DDD57/t51.2885-15/e35/c0.90.721.721/s320x320/44223116_761115247557856_7986525341378028503_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0bd3c24ca79fdf90c66837ace00911a2/5C6F570D/t51.2885-15/e35/c0.90.721.721/s480x480/44223116_761115247557856_7986525341378028503_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6f45497b98276272bf02522d856bb2c0/5C8CC9EE/t51.2885-15/sh0.08/e35/c0.90.721.721/s640x640/44223116_761115247557856_7986525341378028503_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6f45497b98276272bf02522d856bb2c0/5C8CC9EE/t51.2885-15/sh0.08/e35/c0.90.721.721/s640x640/44223116_761115247557856_7986525341378028503_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/af67ddf2a2328804eabe2d490a50226b/5C72D383/t51.2885-15/e35/44223116_761115247557856_7986525341378028503_n.jpg,crossfit,fit,leblonbeach,modacarioca,treino,gymdeluxe,ipanemabeach,copacabana,praiadabarra,false,,gym,foco,leblon,marcadagua,tijuca,moda,fashionfitness,fitness,fitnessfashion,chegamais,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ed60a5470df48a625c06b1d31bc007a/5C7075E5/t51.2885-15/e35/43338324_308141016695997_8131384845878712877_n.jpg,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/93617117d15afbcb1aef169b1b1b1963/5C811793/t51.2885-15/e35/44595594_731350513902892_8747476057319277848_n.jpg,93,93,"📷 👉🏻 @dicasdomalta
. . .
#destaquesriodejaneiro #vocenoinsta
. . .
Energia salgada por toda a pele. ⚡️ •
#rj #ipanemabeach #errejota #021
Sunga: @exodiabeachwear_vix
Chapéu: @origensloja
Óculos de Sol: @aguadecoco
Ph: @elieziobsj",2,1916048466322592029,false,"{""street_address"": ""Avenida Vieira Souto"", ""zip_code"": ""RJ.22420.000"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,212923345,Praia de Ipanema - Ipanema Beach,praia-de-ipanema-ipanema-beach,8694606503,BqXK-2vlxEd,destaquesriodejaneiro,vocenoinsta,errejota,021,ipanemabeach,rj,,1542630798,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9bd2830ace24f3fb622a60ee4addbf5f/5C9133D1/t51.2885-15/e35/s150x150/44595594_731350513902892_8747476057319277848_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/df591abbc6888de9607988ac5c04e4dc/5C78B59B/t51.2885-15/e35/s240x240/44595594_731350513902892_8747476057319277848_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c481955216ddff0db2a0cb47e366e786/5C6A4D21/t51.2885-15/e35/s320x320/44595594_731350513902892_8747476057319277848_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e763bd3819954189da9223ad34185349/5C7E8E7B/t51.2885-15/e35/s480x480/44595594_731350513902892_8747476057319277848_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf24bef44eeaf8171bc40023f6f0bef1/5C6CFA76/t51.2885-15/sh0.08/e35/s640x640/44595594_731350513902892_8747476057319277848_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf24bef44eeaf8171bc40023f6f0bef1/5C6CFA76/t51.2885-15/sh0.08/e35/s640x640/44595594_731350513902892_8747476057319277848_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/93617117d15afbcb1aef169b1b1b1963/5C811793/t51.2885-15/e35/44595594_731350513902892_8747476057319277848_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,
